amp0	transition	omega	date
0.000000	0	0.000000	2017-01-05 01:09:21
0.024902	0	1.018351	2017-01-05 01:11:37
0.050049	0	2.056771	2017-01-05 01:13:14
0.100098	0	4.136500	2017-01-05 01:14:32
0.199951	0	8.366138	2017-01-05 01:15:41
0.300049	0	12.698764	2017-01-05 01:16:47
0.399902	0	16.684068	2017-01-05 01:17:52
0.500000	0	20.366184	2017-01-05 01:18:55
0.600098	0	23.406456	2017-01-05 01:19:58
0.699951	0	25.491306	2017-01-05 01:20:59
0.800049	0	26.786282	2017-01-05 01:22:03
0.899902	0	27.622596	2017-01-05 01:23:05
1.000000	0	28.209846	2017-01-05 01:24:08
