amp0	transition	omega	date
0.000000	0	0.000000	2016-12-25 21:29:50
0.024902	0	0.993273	2016-12-25 21:32:06
0.050049	0	2.016857	2016-12-25 21:33:44
0.100098	0	4.059124	2016-12-25 21:35:03
0.199951	0	8.197854	2016-12-25 21:36:12
0.300049	0	12.432192	2016-12-25 21:37:17
0.399902	0	16.339289	2016-12-25 21:38:21
0.500000	0	19.933424	2016-12-25 21:39:24
0.600098	0	22.877411	2016-12-25 21:40:26
0.699951	0	24.933442	2016-12-25 21:41:28
0.800049	0	26.186446	2016-12-25 21:42:30
0.899902	0	27.004416	2016-12-25 21:43:33
1.000000	0	27.596793	2016-12-25 21:44:35
