amp0	transition	omega	date
0.000000	0	0.000000	2016-12-09 13:17:33
0.010010	0	0.395377	2016-12-09 13:21:41
0.050049	0	2.025161	2016-12-09 13:23:20
0.100098	0	4.077770	2016-12-09 13:24:40
0.199951	0	8.250593	2016-12-09 13:25:50
0.300049	0	12.507668	2016-12-09 13:26:57
0.399902	0	16.436282	2016-12-09 13:28:04
0.500000	0	20.066311	2016-12-09 13:29:10
0.600098	0	23.041981	2016-12-09 13:30:14
0.699951	0	25.103260	2016-12-09 13:31:17
0.800049	0	26.369421	2016-12-09 13:32:21
0.899902	0	27.197932	2016-12-09 13:33:26
1.000000	0	27.798348	2016-12-09 13:34:30
