20201001-h00m57s52	nan
20201001-h01m14s53	nan
20201001-h01m37s54	nan
20201001-h08m49s00	nan
20201001-h10m35s53	nan
20201001-h13m52s38	nan
20201001-h16m30s23	nan
20201001-h16m35s46	nan
20201001-h17m04s21	nan
20201001-h17m05s50	nan
20201001-h18m30s51	nan
20201001-h18m54s14	nan
20201002-h11m02s32	nan
20201002-h11m11s55	nan
20201002-h16m15s26	nan
20201002-h16m20s23	nan
20201002-h16m31s25	nan
20201002-h16m53s27	nan
20201005-h13m33s41	nan
20201005-h13m35s36	nan
20201005-h13m40s03	nan
20201005-h13m50s12	nan
20201005-h13m52s28	nan
20201005-h13m53s39	nan
20201005-h13m55s31	nan
20201005-h14m00s35	nan
20201005-h14m05s33	nan
20201005-h14m06s45	nan
20201005-h14m36s17	nan
20201005-h14m41s26	nan
20201005-h14m43s50	nan
20201005-h14m46s05	nan
20201005-h14m47s53	nan
20201005-h14m49s57	nan
20201005-h15m02s41	nan
20201005-h15m25s19	nan
20201005-h15m28s28	nan
20201005-h15m44s20	nan
20201005-h15m52s46	nan
20201005-h16m17s05	nan
20201005-h16m47s24	nan
20201005-h17m37s04	nan
20201005-h17m54s14	nan
20201005-h18m04s55	nan
20201006-h10m06s50	nan
20201006-h11m08s31	0.0
20201007-h16m08s07	-27.561871910225825
20201007-h16m09s04	-27.253251639372298
20201007-h16m09s29	-27.253251639372298
20201007-h16m09s37	-26.96441099494241
20201007-h16m10s14	-26.940917799082953
20201007-h16m11s19	-26.940917799082953
20201007-h17m15s22	-26.9409177991
20201009-h11m07s24	-26.9409177991
20201009-h11m09s44	-26.9409177991
20201009-h11m21s11	-26.9409177991
20201009-h11m25s31	-26.9409177991
20201009-h13m21s06	-26.9409177991
20201009-h13m25s24	-26.9409177991
20201009-h13m26s43	-26.9409177991
20201009-h14m13s51	-26.9409177991
20201009-h14m22s08	-26.9409177991
20201009-h14m31s09	-26.9409177991
20201009-h14m38s51	-26.9409177991
20201009-h14m51s14	-26.9409177991
20201009-h14m55s39	-26.9409177991
20201009-h14m58s31	-26.9409177991
20201009-h14m59s47	-26.9409177991
20201009-h15m16s55	-26.9409177991
20201009-h15m21s59	-26.9409177991
20201009-h15m22s41	-26.9409177991
20201009-h15m24s14	-26.9409177991
20201009-h15m25s47	-26.9409177991
20201009-h15m35s56	-26.9409177991
20201009-h15m38s57	-26.9409177991
20201009-h16m20s59	-26.9409177991
20201009-h16m22s18	-26.9409177991
20201009-h16m23s17	-26.9409177991
20201009-h16m24s03	-26.9409177991
20201009-h16m36s12	-26.9409177991
20201009-h16m39s52	-26.9409177991
20201009-h16m41s17	-26.9409177991
20201009-h16m43s38	-26.9409177991
20201009-h16m45s50	-26.9409177991
20201009-h16m46s37	-26.9409177991
