amp0	transition	omega	date
0.000000	0	0.0	2017-09-20 18:58:55
0.399902	0	1.081323	2017-09-20 19:00:22
0.500000	0	1.351697	2017-09-20 19:01:48
0.600098	0	1.6251	2017-09-20 19:03:10
0.700195	0	1.896684	2017-09-20 19:04:28
0.799805	0	2.174693	2017-09-20 19:05:43
0.899902	0	2.438985	2017-09-20 19:06:57
1.000000	0	2.716793	2017-09-20 19:08:08
