amp0	transition	omega	date
0.000000	0	0.000000	2016-11-08 16:33:03
0.100098	0	0.971248	2016-11-08 16:35:33
0.199951	0	1.940380	2016-11-08 16:37:24
0.300049	0	2.913275	2016-11-08 16:39:00
0.399902	0	3.881873	2016-11-08 16:40:28
0.500000	0	4.865956	2016-11-08 16:41:53
0.600098	0	5.833222	2016-11-08 16:43:15
0.699951	0	6.808491	2016-11-08 16:44:35
0.800049	0	7.784600	2016-11-08 16:45:54
0.899902	0	8.785056	2016-11-08 16:47:12
1.000000	0	9.765002	2016-11-08 16:48:29
