amp0	transition	omega	date
0.0	0	0.0	2023-10-05 17:09:38.685930
0.1	0	2.650183	2023-10-05 17:09:38.685930
0.2	0	5.300365	2023-10-05 17:09:38.685930
0.3	0	7.950548	2023-10-05 17:09:38.685930
0.4	0	10.600731	2023-10-05 17:09:38.685930
0.5	0	13.250913	2023-10-05 17:09:38.685930
0.6	0	15.901096	2023-10-05 17:09:38.685930
0.7	0	18.551279	2023-10-05 17:09:38.685930
0.8	0	21.201461	2023-10-05 17:09:38.685930
0.9	0	23.851644	2023-10-05 17:09:38.685930
1.0	0	26.501827	2023-10-05 17:09:38.685930
