amp0	transition	omega	date
0.0	0	0.0	19700101-h00m00s00
0.099609375	0	0.00344500180411	2019-02-01 18:56:19.187000
0.19921875	0	0.00689000360822	2019-02-01 18:56:19.187000
0.2001953125	0	0.00692377813571	2019-02-01 18:56:19.187000
0.298828125	0	0.0103350054123	2019-02-01 18:56:19.187000
0.2998046875	0	0.01049408182	2019-02-01 19:13:53.643000
0.39990234375	0	0.0137895824072	2019-02-01 19:30:51.810000
0.5	0	0.0173242874468	2019-02-01 19:56:16.096000
0.60009765625	0	0.0209109231552	2019-02-01 20:18:33.892000
0.7001953125	0	0.0245071269107	2019-02-01 20:40:38.632000
0.7998046875	0	0.0281163688708	2019-02-01 21:02:20.628000
0.89990234375	0	0.0312822098779	2019-02-01 21:20:54.285000
1.0	0	0.0348055246835	2019-02-01 21:41:30.222000
