amp0	transition	omega	date
0.000000	0	0.0	2017-09-20 17:45:51
0.399902	0	0.555139	2017-09-20 17:48:10
0.500000	0	0.694632	2017-09-20 17:50:24
0.600098	0	0.833823	2017-09-20 17:52:29
0.700195	0	0.971094	2017-09-20 17:54:26
0.799805	0	1.11482	2017-09-20 17:56:18
0.899902	0	1.253191	2017-09-20 17:58:06
1.000000	0	1.393443	2017-09-20 17:59:32
