amp0	transition	omega	date
0.000000	0	0.0	2018-01-18 01:03:16
0.153809	0	0.520456	2018-01-18 01:09:33
0.179688	0	0.607336	2018-01-18 01:15:03
0.205078	0	0.694593	2018-01-18 01:19:48
0.230957	0	0.786818	2018-01-18 01:24:20
0.256348	0	0.875031	2018-01-18 01:28:13
0.282227	0	0.966795	2018-01-18 01:32:00
0.307617	0	1.061358	2018-01-18 01:35:41
0.333496	0	1.153174	2018-01-18 01:39:16
0.358887	0	1.244654	2018-01-18 01:42:46
0.384766	0	1.336618	2018-01-18 01:46:12
0.410156	0	1.421207	2018-01-18 01:49:07
0.436035	0	1.510002	2018-01-18 01:51:59
0.461426	0	1.59267	2018-01-18 01:54:47
0.487305	0	1.666608	2018-01-18 01:57:32
0.512695	0	1.736938	2018-01-18 02:00:16
0.538574	0	1.808996	2018-01-18 02:02:58
0.563965	0	1.872148	2018-01-18 02:05:39
0.589844	0	1.926977	2018-01-18 02:08:21
0.615234	0	1.974287	2018-01-18 02:11:02
0.641113	0	2.024054	2018-01-18 02:13:41
0.666504	0	2.072013	2018-01-18 02:16:18
0.692383	0	2.11889	2018-01-18 02:18:54
0.717773	0	2.157621	2018-01-18 02:21:29
0.743652	0	2.195626	2018-01-18 02:24:08
0.769043	0	2.22008	2018-01-18 02:26:41
0.794922	0	2.239793	2018-01-18 02:29:15
0.820312	0	2.259046	2018-01-18 02:31:48
0.846191	0	2.267589	2018-01-18 02:34:23
0.871582	0	2.285922	2018-01-18 02:36:57
0.897461	0	2.297527	2018-01-18 02:39:31
0.922852	0	2.318084	2018-01-18 02:42:02
0.948730	0	2.328585	2018-01-18 02:44:34
0.974121	0	2.32236	2018-01-18 02:47:05
1.000000	0	2.325331	2018-01-18 02:49:40
