amp0	transition	omega	date
0.000000	0	0.0	2016-08-09 15:41:25
0.100098	0	0.00174301212488	2016-08-09 15:41:25
0.199951	0	0.00348602424976	2016-08-09 15:41:25
0.300049	0	0.00522903637465	2016-08-09 15:41:25
0.399902	0	0.00697204849953	2016-08-09 15:41:25
0.500000	0	0.00871506062441	2016-08-09 15:41:25
0.600098	0	0.0104580727493	2016-08-09 15:41:25
0.699951	0	0.0122010848742	2016-08-09 15:41:25
0.800049	0	0.0139440969991	2016-08-09 15:41:25
0.899902	0	0.0156871091239	2016-08-09 15:41:25
1.000000	0	0.0174301212488	2016-08-09 15:41:25
