amp0	transition	omega	date
0.000000	0	0.0	2016-12-28 17:52:34
0.100098	0	0.00174915713484	2016-12-28 17:52:34
0.199951	0	0.00349831426968	2016-12-28 17:52:34
0.300049	0	0.00524747140452	2016-12-28 17:52:34
0.399902	0	0.00699662853936	2016-12-28 17:52:34
0.500000	0	0.0087457856742	2016-12-28 17:52:34
0.600098	0	0.010494942809	2016-12-28 17:52:34
0.699951	0	0.0122440999439	2016-12-28 17:52:34
0.800049	0	0.0139932570787	2016-12-28 17:52:34
0.899902	0	0.0157424142136	2016-12-28 17:52:34
1.000000	0	0.0174915713484	2016-12-28 17:52:34
