amp0	transition	omega	date
0.000000	0	0.0	2017-01-03 07:37:35
0.100098	0	0.00139334583847	2017-01-03 07:37:35
0.199951	0	0.00278669167694	2017-01-03 07:37:35
0.300049	0	0.00418003751541	2017-01-03 07:37:35
0.399902	0	0.00557338335388	2017-01-03 07:37:35
0.500000	0	0.00696672919235	2017-01-03 07:37:35
0.600098	0	0.00836007503083	2017-01-03 07:37:35
0.699951	0	0.0097534208693	2017-01-03 07:37:35
0.800049	0	0.0111467667078	2017-01-03 07:37:35
0.899902	0	0.0125401125462	2017-01-03 07:37:35
1.000000	0	0.0139334583847	2017-01-03 07:37:35
