amp0	transition	omega	date
0.0	0.0	0.0	19700101-h00m00s00
0.099609375	0.0	0.00129789235497	2018-05-29 14:46:24.610000
0.19921875	0.0	0.00259578470994	2018-05-29 14:46:24.610000
0.2001953125	0.0	0.00260850914479	2018-05-29 14:46:24.610000
0.298828125	0.0	0.00389367706491	2018-05-29 14:46:24.610000
0.2998046875	0.0	0.00393008768929	2018-05-29 14:57:07.658000
0.39990234375	0.0	0.00521352975373	2018-05-29 15:07:44.582000
0.5	0.0	0.00651331594941	2018-05-29 15:18:13.010000
0.60009765625	0.0	0.00786609146266	2018-05-29 15:28:42.805000
0.7001953125	0.0	0.00918102647457	2018-05-29 15:40:00.205000
0.7998046875	0.0	0.0104291331974	2018-05-29 15:50:17.631000
0.89990234375	0.0	0.0116255749148	2018-05-29 16:01:54.648000
1.0	0.0	0.0129691758599	2018-05-29 16:12:14.294000
