amp0	transition	omega	date
0.000000	0	0.0	2016-12-22 13:42:52
0.100098	0	0.00155826097508	2016-12-22 13:42:52
0.199951	0	0.00311652195016	2016-12-22 13:42:52
0.300049	0	0.00467478292524	2016-12-22 13:42:52
0.399902	0	0.00623304390031	2016-12-22 13:42:52
0.500000	0	0.00779130487539	2016-12-22 13:42:52
0.600098	0	0.00934956585047	2016-12-22 13:42:52
0.699951	0	0.0109078268255	2016-12-22 13:42:52
0.800049	0	0.0124660878006	2016-12-22 13:42:52
0.899902	0	0.0140243487757	2016-12-22 13:42:52
1.000000	0	0.0155826097508	2016-12-22 13:42:52
