amp0	transition	omega	date
0.0	0	0.0	19700101-h00m00s00
0.099609375	0	0.00131345734856	2018-02-27 23:13:54.626000
0.19921875	0	0.00262691469713	2018-02-27 23:13:54.626000
0.2001953125	0	0.00263979172996	2018-02-27 23:13:54.626000
0.298828125	0	0.00394037204569	2018-02-27 23:13:54.626000
0.2998046875	0	0.0039524023706	2018-02-27 23:16:34.486000
0.39990234375	0	0.00528001306034	2018-02-27 23:18:36.899000
0.5	0	0.00656968721547	2018-02-27 23:21:10.299000
0.60009765625	0	0.00788640302061	2018-02-27 23:23:10.964000
0.7001953125	0	0.00920069062851	2018-02-27 23:25:43.285000
0.7998046875	0	0.0103646697918	2018-02-27 23:27:43.145000
0.89990234375	0	0.0119082406488	2018-02-27 23:29:43.260000
1.0	0	0.0131255729586	2018-02-27 23:32:14.481000
