amp0	transition	omega	date
0.000000	0	0.000000	2016-12-05 09:38:52
0.035645	0	0.000596	2016-12-05 09:38:52
0.071533	0	0.001196	2016-12-05 09:38:52
0.107178	0	0.001792	2016-12-05 09:38:52
0.142822	0	0.002388	2016-12-05 09:38:52
0.178467	0	0.002984	2016-12-05 09:38:52
0.214355	0	0.003584	2016-12-05 09:38:52
0.250000	0	0.004180	2016-12-05 09:38:52
0.285645	0	0.004776	2016-12-05 09:38:52
0.321533	0	0.005376	2016-12-05 09:38:52
0.357178	0	0.005972	2016-12-05 09:38:52
0.392822	0	0.006568	2016-12-05 09:38:52
0.428467	0	0.007164	2016-12-05 09:38:52
0.464355	0	0.007764	2016-12-05 09:38:52
0.500000	0	0.008360	2016-12-05 09:38:52
0.600098	0	0.009951	2016-12-05 09:45:09
0.699951	0	0.011273	2016-12-05 09:51:28
0.800049	0	0.012158	2016-12-05 09:57:52
0.899902	0	0.012778	2016-12-05 10:04:52
1.000000	0	0.013191	2016-12-05 10:12:26
