amp0	transition	omega	date
0.0	0	0.0	19700101-h00m00s00
0.2	0	0.00174720485095	20180114-h22m26s01
0.25	0	0.00205141170901	20180114-h22m29s19
0.3	0	0.00240196503384	20180114-h22m32s18
0.35	0	0.00271519045992	20180114-h22m35s20
0.4	0	0.00311026686582	20180114-h22m38s05
0.45	0	0.00340726898849	20180114-h22m40s59
0.5	0	0.00391162267323	20180114-h22m43s37
0.55	0	0.0042754784618	20180114-h22m46s24
0.6	0	0.0045850043411	20180114-h22m48s58
0.65	0	0.00487093424826	20180114-h22m51s41
0.7	0	0.00524532689013	20180114-h22m54s14
0.75	0	0.00558234056132	20180114-h22m56s55
0.8	0	0.00599168495884	20180114-h22m59s25
0.85	0	0.00646988847162	20180114-h23m02s04
0.9	0	0.00673665794097	20180114-h23m04s34
0.95	0	0.0070899169654	20180114-h23m07s13
1.0	0	0.00740554474481	20180114-h23m09s41
