amp0	transition	omega	date
0.0	0.0	0.0	19700101-h00m00s00
0.099609375	0.0	0.001305552201	2018-06-15 01:21:08.846000
0.19921875	0.0	0.00261110440199	2018-06-15 01:21:08.846000
0.2001953125	0.0	0.00262390393338	2018-06-15 01:21:08.846000
0.298828125	0.0	0.00391665660299	2018-06-15 01:21:08.846000
0.2998046875	0.0	0.00393273642321	2018-06-15 01:31:48.682000
0.39990234375	0.0	0.00522783044944	2018-06-15 01:42:23.557000
0.5	0.0	0.00657979814734	2018-06-15 01:52:53.575000
0.60009765625	0.0	0.0077893157065	2018-06-15 02:03:22.569000
0.7001953125	0.0	0.0092116966114	2018-06-15 02:13:46.056000
0.7998046875	0.0	0.0103109954113	2018-06-15 02:24:06.782000
0.89990234375	0.0	0.0117511728395	2018-06-15 02:34:26.448000
1.0	0.0	0.0129638123204	2018-06-15 02:44:43.246000
