amp0	transition	omega	date
0.000000	0	0.000000	2016-09-24 19:50:38
0.050049	0	0.002325	2016-09-24 19:59:11
0.100098	0	0.003643	2016-09-24 20:07:32
0.149902	0	0.005147	2016-09-24 20:15:47
0.199951	0	0.006710	2016-09-24 20:23:58
0.300049	0	0.009856	2016-09-24 20:32:05
0.399902	0	0.013021	2016-09-24 20:40:12
0.500000	0	0.016157	2016-09-24 20:48:18
0.600098	0	0.019088	2016-09-24 20:56:24
0.699951	0	0.021670	2016-09-24 21:04:31
0.800049	0	0.023467	2016-09-24 21:12:37
0.850098	0	0.024180	2016-09-24 21:20:43
0.899902	0	0.024719	2016-09-24 21:28:50
0.949951	0	0.025184	2016-09-24 21:36:56
1.000000	0	0.025509	2016-09-24 21:45:04
