amp0	transition	omega	date
0.0	0	0.0	19700101-h00m00s00
0.099609375	0	0.00252560606912	2018-02-27 22:25:21.932000
0.19921875	0	0.00505121213825	2018-02-27 22:25:21.932000
0.2001953125	0	0.00507597298206	2018-02-27 22:25:21.932000
0.298828125	0	0.00757681820737	2018-02-27 22:25:21.932000
0.2998046875	0	0.00773009851653	2018-02-27 22:28:29.326000
0.39990234375	0	0.0101712491398	2018-02-27 22:31:33.566000
0.5	0	0.0127822791499	2018-02-27 22:34:39.479000
0.60009765625	0	0.0154154146691	2018-02-27 22:37:45.463000
0.7001953125	0	0.0177091510746	2018-02-27 22:40:51.370000
0.7998046875	0	0.0202707294184	2018-02-27 22:43:57.102000
0.89990234375	0	0.023083665157	2018-02-27 22:47:01.072000
1.0	0	0.0257446735463	2018-02-27 22:50:05.073000
