amp0	transition	omega	date
0.000000	0	0.000000	2016-08-31 13:00:43
0.050049	0	0.001625	2016-08-31 13:10:17
0.100098	0	0.003264	2016-08-31 13:19:35
0.149902	0	0.004882	2016-08-31 13:28:46
0.199951	0	0.006507	2016-08-31 13:37:57
0.399902	0	0.012859	2016-08-31 13:47:02
0.600098	0	0.019050	2016-08-31 13:56:07
0.699951	0	0.021645	2016-08-31 14:05:14
0.800049	0	0.023472	2016-08-31 14:23:48
0.850098	0	0.023939	2016-08-31 14:32:56
0.899902	0	0.024387	2016-08-31 14:42:03
0.949951	0	0.024970	2016-08-31 14:51:08
1.000000	0	0.025430	2016-08-31 15:00:12
