amp0	transition	omega	date
0.0	0	0.0	19700101-h00m00s00
0.05	0	0.000865810922325	20170919-h06m07s58
0.1	0	0.00174569823536	20170919-h06m32s36
0.2	0	0.00352027503027	20170919-h06m56s56
0.3	0	0.00528173679886	20170919-h07m21s39
0.4	0	0.00702504267792	20170919-h07m46s50
0.5	0	0.00876631198062	20170919-h08m12s36
0.6	0	0.0104778461567	20170919-h08m38s58
0.7	0	0.0122715365651	20170919-h09m06s01
0.8	0	0.0139352315625	20170919-h09m33s43
0.9	0	0.015642176343	20170919-h10m02s04
1.0	0	0.017434757265	20170919-h10m23s44
