amp0	transition	omega	date
0.000000	0	0.000000	2016-11-23 16:24:03
0.050000	0	0.001553	2016-11-23 16:32:38
0.100098	0	0.003106	2016-11-23 16:32:38
0.199951	0	0.006200	2016-11-23 16:41:09
0.300049	0	0.009374	2016-11-23 16:49:36
0.500000	0	0.015557	2016-11-23 16:58:00
0.699951	0	0.021190	2016-11-23 17:06:26
0.800049	0	0.022829	2016-11-23 17:14:48
0.850098	0	0.023435	2016-11-23 17:23:12
0.899902	0	0.024008	2016-11-23 17:31:38
0.949951	0	0.024394	2016-11-23 17:40:03
1.000000	0	0.024835	2016-11-23 17:48:29
