amp0	transition	omega	date
0.000000	0	0.000000	2016-08-25 15:20:07
0.050049	0	0.001619	2016-08-25 15:29:50
0.100098	0	0.003247	2016-08-25 15:39:18
0.149902	0	0.004905	2016-08-25 15:48:40
0.199951	0	0.006519	2016-08-25 15:58:04
0.399902	0	0.012912	2016-08-25 16:07:21
0.600098	0	0.019011	2016-08-25 16:16:37
0.699951	0	0.021579	2016-08-25 16:25:54
0.800049	0	0.023492	2016-08-25 16:35:12
0.850098	0	0.023995	2016-08-25 16:44:27
0.899902	0	0.024553	2016-08-25 16:53:46
0.949951	0	0.024962	2016-08-25 17:03:04
1.000000	0	0.025275	2016-08-25 17:12:22
