amp0	transition	omega	date
0.000000	0	0.000000	2016-10-02 04:25:42
0.050049	0	0.002613	2016-10-02 04:34:42
0.100098	0	0.003866	2016-10-02 04:43:32
0.149902	0	0.005233	2016-10-02 04:52:23
0.199951	0	0.006766	2016-10-02 05:01:10
0.300049	0	0.009831	2016-10-02 05:09:54
0.399902	0	0.012915	2016-10-02 05:18:39
0.500000	0	0.015967	2016-10-02 05:27:22
0.600098	0	0.018907	2016-10-02 05:36:05
0.699951	0	0.021485	2016-10-02 05:44:48
0.800049	0	0.023130	2016-10-02 05:53:33
0.850098	0	0.023741	2016-10-02 06:02:18
0.899902	0	0.024461	2016-10-02 06:11:04
0.949951	0	0.024785	2016-10-02 06:19:49
1.000000	0	0.025303	2016-10-02 06:28:34
