20151221-h09m35s06	0	14261.8	6.82627444961	14N +1
20160628-h12m49s25	0.0	14261.8	6.82578266437	14N +1
20160705-h11m41s13	0.0	14261.8	6.82584825045	14N +1
20160706-h19m10s53	0.0	14261.8	6.82585009448	14N +1
20160727-h12m05s32	0.0	14261.8	6.82578560979	14N +1
