20140911-h00m00s08	14506.9068084
20140911-h00m01s14	14506.9144957
20140911-h00m02s12	14506.9230601
20140911-h00m03s15	14506.9326034
20140911-h00m04s22	14506.9385379
20140911-h00m05s20	14506.939557
20140911-h00m06s20	14506.9487317
20140911-h00m07s26	14506.9502196
20140911-h00m08s30	14506.9524885
20140911-h00m09s31	14506.9579736
20140911-h00m10s38	14506.9601918
20140911-h00m11s42	14506.9709102
20140911-h00m12s40	14506.9775246
20140911-h00m13s43	14506.9817976
20140911-h00m14s44	14506.9769375
20140911-h00m15s51	14506.9930377
20140911-h00m16s58	14506.994098
20140911-h00m18s06	14506.9996109
20140911-h00m19s08	14507.0060135
20140911-h00m20s21	14507.0039326
20140911-h00m21s29	14507.0094109
20140911-h00m22s35	14507.0237304
20140911-h00m23s43	14507.0308426
20140911-h00m24s53	14507.0226249
20140911-h00m25s56	14507.0385457
20140911-h00m27s00	14507.0380378
20140911-h00m28s04	14507.0433106
20140911-h00m29s08	14507.0553362
20140911-h00m30s10	14507.0660073
20140911-h00m31s16	14507.0568054
20140911-h00m32s23	14507.0732023
20140911-h00m33s28	14507.0775695
20140911-h00m34s38	14507.0786063
20140911-h00m35s44	14507.0811828
20140911-h00m36s49	14507.0956429
20140911-h00m37s51	14507.0928331
20140911-h00m38s57	14507.1011599
20140911-h00m39s55	14507.1047921
20140911-h00m40s58	14507.1151123
20140911-h00m41s58	14507.1228378
20140911-h00m43s04	14507.1232628
20140911-h00m44s06	14507.1246701
20140911-h00m45s07	14507.1322627
20140911-h00m46s05	14507.1389618
20140911-h00m47s13	14507.1482759
20140911-h00m48s24	14507.1521583
20140911-h00m49s25	14507.1639988
20140911-h00m50s29	14507.1672422
20140911-h00m51s34	14507.1766986
20140911-h00m52s41	14507.1792688
20140911-h00m53s39	14507.1905582
20140911-h00m54s41	14507.1904771
20140911-h00m55s44	14507.1996508
20140911-h00m56s47	14507.200032
20140911-h00m57s53	14507.2075511
20140911-h00m58s56	14507.2158242
20140911-h00m59s55	14507.2217853
20140911-h01m00s57	14507.2292176
20140911-h01m02s03	14507.2386689
20140911-h01m03s01	14507.2355774
20140911-h01m04s06	14507.2418668
20140911-h01m05s07	14507.2422338
20140911-h01m06s10	14507.2502554
20140911-h01m07s15	14507.2599136
20140911-h01m08s18	14507.2667737
20140911-h01m09s22	14507.2705543
20140911-h01m10s20	14507.2794685
20140911-h01m11s27	14507.2830988
20140911-h01m12s30	14507.2889364
20140911-h01m13s28	14507.2994785
20140911-h01m14s30	14507.2961893
20140911-h01m15s28	14507.3022325
20140911-h01m16s29	14507.3009757
20140911-h01m17s35	14507.3070595
20140911-h01m18s44	14507.3126149
20140911-h01m19s44	14507.3188223
20140911-h01m20s47	14507.3211663
20140911-h01m21s53	14507.3165512
20140911-h01m22s55	14507.3239421
20140911-h01m24s00	14507.3307053
20140911-h01m25s07	14507.3258209
20140911-h01m26s11	14507.3392355
20140911-h01m27s13	14507.3423041
20140911-h01m28s17	14507.3492027
20140911-h01m29s19	14507.3524132
20140911-h01m30s22	14507.3561801
20140911-h01m31s28	14507.3634851
20140911-h01m32s34	14507.3627716
20140911-h01m33s35	14507.3583429
20140911-h01m34s44	14507.36402
20140911-h01m35s43	14507.3633086
20140911-h01m36s45	14507.3776302
20140911-h01m37s48	14507.3731328
20140911-h01m38s51	14507.3743659
20140911-h01m39s52	14507.3770289
20140911-h01m40s54	14507.3823102
20140911-h01m42s03	14507.3816544
20140911-h01m43s01	14507.3830994
20140911-h01m44s03	14507.382817
20140911-h01m45s11	14507.3884542
20140911-h01m46s13	14507.3864817
20140911-h01m47s11	14507.390156
20140911-h01m48s12	14507.3899527
20140911-h01m49s13	14507.384003
20140911-h01m50s11	14507.3814434
20140911-h01m51s18	14507.3883279
20140911-h01m52s23	14507.3750146
20140911-h01m53s26	14507.3750816
20140911-h01m54s33	14507.3791526
20140911-h01m55s36	14507.3789184
20140911-h01m56s37	14507.3748308
20140911-h01m57s40	14507.3788933
20140911-h01m58s48	14507.3767419
20140911-h01m59s51	14507.3813068
20140911-h02m00s55	14507.3689067
20140911-h02m01s56	14507.3845915
20140911-h02m02s54	14507.3728475
20140911-h02m03s54	14507.3799059
20140911-h02m05s02	14507.374284
20140911-h02m06s06	14507.372008
20140911-h02m07s07	14507.3637312
20140911-h02m08s10	14507.3731596
20140911-h02m09s12	14507.3725494
20140911-h02m10s17	14507.3619925
20140911-h02m11s24	14507.3646503
20140911-h02m12s30	14507.3568646
20140911-h02m13s35	14507.3651188
20140911-h02m14s42	14507.3552014
20140911-h02m15s46	14507.361189
20140911-h02m16s49	14507.3581426
20140911-h02m17s47	14507.3527546
20140911-h02m18s55	14507.3513867
20140911-h02m20s02	14507.3435717
20140911-h02m21s02	14507.3566951
20140911-h02m22s10	14507.3495657
20140911-h02m23s15	14507.346999
20140911-h02m24s19	14507.3382685
20140911-h02m25s22	14507.3418761
20140911-h02m26s24	14507.3365781
20140911-h02m27s26	14507.3349051
20140911-h02m28s28	14507.331955
20140911-h02m29s26	14507.3331404
20140911-h02m30s30	14507.3338058
20140911-h02m31s39	14507.3278554
20140911-h02m32s41	14507.3310493
20140911-h02m33s47	14507.3324749
20140911-h02m34s51	14507.3266422
20140911-h02m35s59	14507.3278386
20140911-h02m37s02	14507.3253523
20140911-h02m38s03	14507.3271693
20140911-h02m39s10	14507.332738
20140911-h02m40s08	14507.3307324
20140911-h02m41s06	14507.3281692
20140911-h02m42s12	14507.3246641
20140911-h02m43s11	14507.3201739
20140911-h02m44s08	14507.3237005
20140911-h02m45s15	14507.3194253
20140911-h02m46s13	14507.3164049
20140911-h02m47s18	14507.314961
20140911-h02m48s19	14507.3161355
20140911-h02m49s22	14507.3047407
20140911-h02m50s27	14507.3105121
20140911-h02m51s29	14507.3128067
20140911-h02m52s30	14507.3088306
20140911-h02m53s35	14507.300602
20140911-h02m54s33	14507.2958106
20140911-h02m55s44	14507.2948304
20140911-h02m56s48	14507.2920237
20140911-h02m57s55	14507.2905001
20140911-h02m59s02	14507.2855154
20140911-h02m59s59	14507.2826231
20140911-h03m01s00	14507.2859926
20140911-h03m02s09	14507.280634
20140911-h03m03s07	14507.2801818
20140911-h03m04s12	14507.276745
20140911-h03m05s15	14507.2809433
20140911-h03m06s23	14507.2691708
20140911-h03m07s22	14507.2716595
20140911-h03m08s25	14507.2676807
20140911-h03m09s34	14507.2568006
20140911-h03m10s39	14507.260504
20140911-h03m11s43	14507.2578735
20140911-h03m12s48	14507.2552399
20140911-h03m13s46	14507.2501695
20140911-h03m14s50	14507.2484104
20140911-h03m15s51	14507.2465369
20140911-h03m16s56	14507.2363378
20140911-h03m17s54	14507.2327078
20140911-h03m18s52	14507.2328046
20140911-h03m20s00	14507.2311534
20140911-h03m21s05	14507.2205794
20140911-h03m22s07	14507.2184353
20140911-h03m23s08	14507.2193827
20140911-h03m24s06	14507.2120076
20140911-h03m25s08	14507.2087064
20140911-h03m26s12	14507.2101639
20140911-h03m27s16	14507.2083429
20140911-h03m28s14	14507.2102329
20140911-h03m29s25	14507.19813
20140911-h03m30s27	14507.2009727
20140911-h03m31s25	14507.1940356
20140911-h03m32s29	14507.1915891
20140911-h03m33s32	14507.1844407
20140911-h03m34s37	14507.1828132
20140911-h03m35s42	14507.1799326
20140911-h03m36s42	14507.1879541
20140911-h03m37s47	14507.1760743
20140911-h03m38s53	14507.1701707
20140911-h03m40s00	14507.1668815
20140911-h03m40s59	14507.1652163
20140911-h03m41s57	14507.1619868
20140911-h03m43s03	14507.1501951
20140911-h03m44s05	14507.1474758
20140911-h03m45s09	14507.1342429
20140911-h03m46s15	14507.1196075
20140911-h03m47s17	14507.1221202
20140911-h03m48s23	14507.1134759
20140911-h03m49s31	14507.0947292
20140911-h03m50s36	14507.0831896
20140911-h03m51s37	14507.0676686
20140911-h03m52s42	14507.0632287
20140911-h03m53s48	14507.0517753
20140911-h03m54s53	14507.0425874
20140911-h03m55s51	14507.0358686
20140911-h03m56s57	14507.0230774
20140911-h03m58s01	14507.0110145
20140911-h03m59s06	14506.9981294
20140911-h04m00s10	14506.9804312
20140911-h04m01s15	14506.9744884
20140911-h04m02s21	14506.9746916
20140911-h04m03s31	14506.9621697
20140911-h04m04s35	14506.9493759
20140911-h04m05s37	14506.9350523
20140911-h04m06s42	14506.9324572
20140911-h04m07s48	14506.9211018
20140911-h04m08s52	14506.9053106
20140911-h04m10s01	14506.9061056
20140911-h04m11s08	14506.8942977
20140911-h04m12s14	14506.8807017
20140911-h04m13s17	14506.8763872
20140911-h04m14s23	14506.8731942
20140911-h04m15s30	14506.8526007
20140911-h04m16s33	14506.8492156
20140911-h04m17s39	14506.8359315
20140911-h04m18s45	14506.8254948
20140911-h04m19s43	14506.8269834
20140911-h04m20s46	14506.8311172
20140911-h04m21s52	14506.818743
20140911-h04m22s52	14506.8191584
20140911-h04m23s57	14506.7975405
20140911-h04m25s04	14506.7981051
20140911-h04m26s09	14506.7843803
20140911-h04m27s07	14506.7889756
20140911-h04m28s13	14506.785354
20140911-h04m29s18	14506.7750145
20140911-h04m30s19	14506.7580924
20140911-h04m31s25	14506.7553539
20140911-h04m32s29	14506.7537581
20140911-h04m33s27	14506.7462003
20140911-h04m34s31	14506.7311864
20140911-h04m35s30	14506.7276854
20140911-h04m36s34	14506.7174347
20140911-h04m37s41	14506.7179039
20140911-h04m38s42	14506.7219797
20140911-h04m39s48	14506.7160458
20140911-h04m40s45	14506.7094168
20140911-h04m41s50	14506.6988209
20140911-h04m42s49	14506.6964438
20140911-h04m43s54	14506.695519
20140911-h04m45s01	14506.6828651
20140911-h04m46s00	14506.6765055
20140911-h04m47s05	14506.6680346
20140911-h04m48s12	14506.6695323
20140911-h04m49s14	14506.6662242
20140911-h04m50s20	14506.6608427
20140911-h04m51s18	14506.6517322
20140911-h04m52s31	14506.6492251
20140911-h04m53s34	14506.6471215
20140911-h04m54s40	14506.6341424
20140911-h04m55s44	14506.6436575
20140911-h04m56s42	14506.6330837
20140911-h04m57s44	14506.6213434
20140911-h04m58s52	14506.6338249
20140911-h04m59s53	14506.6334774
20140911-h05m00s54	14506.6155457
20140911-h05m02s01	14506.6179409
20140911-h05m03s04	14506.6256796
20140911-h05m04s07	14506.6265683
20140911-h05m05s08	14506.6247366
20140911-h05m06s11	14506.6268385
20140911-h05m07s14	14506.6291609
20140911-h05m08s20	14506.6231483
20140911-h05m09s23	14506.6172484
20140911-h05m10s28	14506.6062644
20140911-h05m11s26	14506.6191341
20140911-h05m12s36	14506.6236658
20140911-h05m13s36	14506.6081919
20140911-h05m14s42	14506.6064395
20140911-h05m15s43	14506.6131717
20140911-h05m16s47	14506.6178023
20140911-h05m17s51	14506.6098082
20140911-h05m18s57	14506.6079131
20140911-h05m20s03	14506.623515
20140911-h05m21s05	14506.6214908
20140911-h05m22s09	14506.6234647
20140911-h05m23s09	14506.6213061
20140911-h05m24s07	14506.6131362
20140911-h05m25s06	14506.6166599
20140911-h05m26s15	14506.6110102
20140911-h05m27s18	14506.6107379
20140911-h05m28s20	14506.6052445
20140911-h05m29s25	14506.6090578
20140911-h05m30s28	14506.6094469
20140911-h05m31s31	14506.597334
20140911-h05m32s30	14506.591216
20140911-h05m33s30	14506.6057038
20140911-h05m34s33	14506.6006767
20140911-h05m35s38	14506.5927501
20140911-h05m36s45	14506.6023525
20140911-h05m37s49	14506.6034662
20140911-h05m38s55	14506.5962022
20140911-h05m40s05	14506.5966976
20140911-h05m41s03	14506.5958925
20140911-h05m42s06	14506.5966098
20140911-h05m43s11	14506.6082591
20140911-h05m44s18	14506.5958809
20140911-h05m45s21	14506.5967357
20140911-h05m46s25	14506.5925524
20140911-h05m47s34	14506.5983325
20140911-h05m48s37	14506.6035411
20140911-h05m49s37	14506.5985434
20140911-h05m50s44	14506.5969287
20140911-h05m51s51	14506.5988846
20140911-h05m52s52	14506.5951232
20140911-h05m53s59	14506.6029403
20140911-h05m54s57	14506.5990538
20140911-h05m56s01	14506.5986386
20140911-h05m57s08	14506.5915528
20140911-h05m58s12	14506.5765312
20140911-h05m59s16	14506.593724
20140911-h06m00s18	14506.598325
20140911-h06m01s26	14506.6072987
20140911-h06m02s26	14506.6045116
20140911-h06m03s24	14506.608494
20140911-h06m04s31	14506.6198506
20140911-h06m05s35	14506.6267121
20140911-h06m06s36	14506.624528
20140911-h06m07s37	14506.6133601
20140911-h06m08s38	14506.6214418
20140911-h06m09s42	14506.62808
20140911-h06m10s48	14506.6219596
20140911-h06m11s57	14506.6268152
20140911-h06m13s02	14506.6296905
20140911-h06m14s08	14506.6362914
20140911-h06m15s09	14506.6391628
20140911-h06m16s12	14506.6399046
20140911-h06m17s10	14506.639425
20140911-h06m18s14	14506.6419793
20140911-h06m19s12	14506.637887
20140911-h06m20s13	14506.6501155
20140911-h06m21s15	14506.6549936
20140911-h06m22s21	14506.6502062
20140911-h06m23s25	14506.6485701
20140911-h06m24s23	14506.6449258
20140911-h06m25s31	14506.6435813
20140911-h06m26s35	14506.647808
20140911-h06m27s41	14506.6470316
20140911-h06m28s42	14506.6478326
20140911-h06m29s46	14506.6472023
20140911-h06m30s44	14506.6435517
20140911-h06m31s44	14506.6563437
20140911-h06m32s48	14506.6502001
20140911-h06m33s55	14506.6437265
20140911-h06m34s58	14506.6420869
20140911-h06m36s05	14506.6417554
20140911-h06m37s09	14506.6389287
20140911-h06m38s13	14506.6389719
20140911-h06m39s20	14506.6384919
20140911-h06m40s19	14506.6384343
20140911-h06m41s16	14506.6363648
20140911-h06m42s26	14506.6485938
20140911-h06m43s29	14506.642123
20140911-h06m44s27	14506.6478114
20140911-h06m45s25	14506.6517247
20140911-h06m46s34	14506.6497313
20140911-h06m47s40	14506.6436
20140911-h06m48s42	14506.6443012
20140911-h06m49s45	14506.6495459
20140911-h06m50s43	14506.6520578
20140911-h06m51s49	14506.6414697
20140911-h06m52s49	14506.6431387
20140911-h06m53s47	14506.6479388
20140911-h06m54s50	14506.664058
20140911-h06m55s54	14506.6580125
20140911-h06m56s58	14506.6497312
20140911-h06m58s00	14506.6570425
20140911-h06m59s06	14506.6594135
20140911-h07m00s10	14506.6706286
20140911-h07m01s14	14506.6600111
20140911-h07m02s21	14506.6657919
20140911-h07m03s26	14506.6670837
20140911-h07m04s25	14506.675095
20140911-h07m05s26	14506.6826749
20140911-h07m06s27	14506.6888423
20140911-h07m07s31	14506.6720468
20140911-h07m08s34	14506.674205
20140911-h07m09s39	14506.6785071
20140911-h07m10s45	14506.6663982
20140911-h07m11s50	14506.6685937
20140911-h07m12s54	14506.6737574
20140911-h07m14s03	14506.6826786
20140911-h07m15s01	14506.6869536
20140911-h07m16s03	14506.690367
20140911-h07m17s10	14506.677307
20140911-h07m18s14	14506.6820858
20140911-h07m19s19	14506.7044955
20140911-h07m20s18	14506.7068207
20140911-h07m21s27	14506.704907
20140911-h07m22s30	14506.7118825
20140911-h07m23s34	14506.7172511
20140911-h07m24s44	14506.6989462
20140911-h07m25s47	14506.7116095
20140911-h07m26s52	14506.7237069
20140911-h07m28s00	14506.7324034
20140911-h07m29s03	14506.7316384
20140911-h07m30s06	14506.7318184
20140911-h07m31s06	14506.7428088
20140911-h07m32s14	14506.7389814
20140911-h07m33s18	14506.752799
20140911-h07m34s17	14506.7536977
20140911-h07m35s24	14506.7526232
20140911-h07m36s28	14506.75746
20140911-h07m37s26	14506.7605636
20140911-h07m38s29	14506.7672219
20140911-h07m39s36	14506.7721409
20140911-h07m40s35	14506.7718073
20140911-h07m41s42	14506.7779782
20140911-h07m42s50	14506.7777446
20140911-h07m43s53	14506.7896365
20140911-h07m44s54	14506.7783689
20140911-h07m45s59	14506.8011473
20140911-h07m46s57	14506.8042291
20140911-h07m47s56	14506.8145508
20140911-h07m49s06	14506.8061696
20140911-h07m50s04	14506.8091117
20140911-h07m51s09	14506.7956883
20140911-h07m52s16	14506.8096148
20140911-h07m53s24	14506.8211205
20140911-h07m54s27	14506.8098061
20140911-h07m55s29	14506.8201993
20140911-h07m56s39	14506.820557
20140911-h07m57s45	14506.8213024
20140911-h07m58s48	14506.8137696
20140911-h07m59s52	14506.8125942
20140911-h08m00s56	14506.8149422
20140911-h08m02s00	14506.8196624
20140911-h08m02s58	14506.8178447
20140911-h08m04s05	14506.8260606
20140911-h08m05s09	14506.8249803
20140911-h08m06s13	14506.8213609
20140911-h08m07s18	14506.8226838
