amp0	transition	omega	date
0.000000	0	0.0	2018-02-16 22:25:09
0.153809	0	3.293592	2018-02-16 22:27:03
0.179688	0	3.856437	2018-02-16 22:28:34
0.205078	0	4.408072	2018-02-16 22:30:04
0.230957	0	4.973074	2018-02-16 22:31:33
0.256348	0	5.538799	2018-02-16 22:32:58
0.282227	0	6.114728	2018-02-16 22:34:24
0.307617	0	6.670993	2018-02-16 22:35:47
0.333496	0	7.236632	2018-02-16 22:37:11
0.358887	0	7.824128	2018-02-16 22:38:34
0.384766	0	8.416942	2018-02-16 22:39:56
0.410156	0	8.996324	2018-02-16 22:41:17
0.436035	0	9.569293	2018-02-16 22:42:40
0.461426	0	10.138861	2018-02-16 22:44:02
0.487305	0	10.707536	2018-02-16 22:45:21
0.512695	0	11.256825	2018-02-16 22:46:43
0.538574	0	11.808237	2018-02-16 22:48:04
0.563965	0	12.328028	2018-02-16 22:49:23
0.589844	0	12.862595	2018-02-16 22:50:42
0.615234	0	13.386592	2018-02-16 22:52:03
0.641113	0	13.906527	2018-02-16 22:53:22
0.666504	0	14.385304	2018-02-16 22:54:42
0.692383	0	14.923263	2018-02-16 22:56:00
0.717773	0	15.423155	2018-02-16 22:57:18
0.743652	0	15.929231	2018-02-16 22:58:35
0.769043	0	16.414235	2018-02-16 22:59:54
0.794922	0	16.904406	2018-02-16 23:01:12
0.820312	0	17.373768	2018-02-16 23:02:31
0.846191	0	17.858662	2018-02-16 23:03:49
0.871582	0	18.293014	2018-02-16 23:05:07
0.897461	0	18.704175	2018-02-16 23:06:24
0.922852	0	19.116635	2018-02-16 23:07:45
0.948730	0	19.505662	2018-02-16 23:09:05
0.974121	0	19.870761	2018-02-16 23:10:24
1.000000	0	20.222347	2018-02-16 23:11:41
