amp0	transition	omega	date
0.000000	0	0.0	2018-01-24 00:15:29
0.153809	0	3.824011	2018-01-24 00:17:52
0.179688	0	4.473032	2018-01-24 00:19:45
0.205078	0	5.11417	2018-01-24 00:21:34
0.230957	0	5.772173	2018-01-24 00:23:22
0.256348	0	6.418261	2018-01-24 00:25:07
0.282227	0	7.080274	2018-01-24 00:26:53
0.307617	0	7.738604	2018-01-24 00:28:36
0.333496	0	8.414662	2018-01-24 00:30:20
0.358887	0	9.073609	2018-01-24 00:32:03
0.384766	0	9.744642	2018-01-24 00:33:44
0.410156	0	10.412243	2018-01-24 00:35:25
0.436035	0	11.091769	2018-01-24 00:37:06
0.461426	0	11.742626	2018-01-24 00:38:48
0.487305	0	12.415678	2018-01-24 00:40:27
0.512695	0	13.053731	2018-01-24 00:42:06
0.538574	0	13.70794	2018-01-24 00:43:45
0.563965	0	14.313737	2018-01-24 00:45:25
0.589844	0	14.932146	2018-01-24 00:47:04
0.615234	0	15.537066	2018-01-24 00:48:44
0.641113	0	16.13252	2018-01-24 00:50:24
0.666504	0	16.709503	2018-01-24 00:52:03
0.692383	0	17.284157	2018-01-24 00:53:41
0.717773	0	17.884289	2018-01-24 00:55:18
0.743652	0	18.441916	2018-01-24 00:56:55
0.769043	0	19.03502	2018-01-24 00:58:34
0.794922	0	19.606567	2018-01-24 01:00:11
0.820312	0	20.137121	2018-01-24 01:01:48
0.846191	0	20.671862	2018-01-24 01:03:25
0.871582	0	21.204742	2018-01-24 01:05:02
0.897461	0	21.689268	2018-01-24 01:06:40
0.922852	0	22.14871	2018-01-24 01:08:19
0.948730	0	22.61683	2018-01-24 01:09:57
0.974121	0	23.028112	2018-01-24 01:11:34
1.000000	0	23.447089	2018-01-24 01:13:11
