amp0	transition	omega	date
0.000000	0	0.0	2018-01-18 02:49:40
0.153809	0	3.832899	2018-01-18 02:51:36
0.179688	0	4.478224	2018-01-18 02:53:29
0.205078	0	5.121274	2018-01-18 02:55:21
0.230957	0	5.798938	2018-01-18 02:57:12
0.256348	0	6.431705	2018-01-18 02:58:59
0.282227	0	7.097351	2018-01-18 03:00:47
0.307617	0	7.759166	2018-01-18 03:02:32
0.333496	0	8.439691	2018-01-18 03:04:18
0.358887	0	9.096191	2018-01-18 03:06:01
0.384766	0	9.799792	2018-01-18 03:07:44
0.410156	0	10.452157	2018-01-18 03:09:28
0.436035	0	11.128842	2018-01-18 03:11:11
0.461426	0	11.798711	2018-01-18 03:12:52
0.487305	0	12.456639	2018-01-18 03:14:34
0.512695	0	13.086432	2018-01-18 03:16:17
0.538574	0	13.7228	2018-01-18 03:17:59
0.563965	0	14.344971	2018-01-18 03:19:41
0.589844	0	14.958205	2018-01-18 03:21:22
0.615234	0	15.550073	2018-01-18 03:23:04
0.641113	0	16.146419	2018-01-18 03:24:46
0.666504	0	16.729221	2018-01-18 03:26:29
0.692383	0	17.319024	2018-01-18 03:28:08
0.717773	0	17.90575	2018-01-18 03:29:47
0.743652	0	18.501022	2018-01-18 03:31:28
0.769043	0	19.084988	2018-01-18 03:33:07
0.794922	0	19.635818	2018-01-18 03:34:46
0.820312	0	20.198231	2018-01-18 03:36:26
0.846191	0	20.762357	2018-01-18 03:38:05
0.871582	0	21.265142	2018-01-18 03:39:44
0.897461	0	21.754983	2018-01-18 03:41:25
0.922852	0	22.239225	2018-01-18 03:43:04
0.948730	0	22.680792	2018-01-18 03:44:44
0.974121	0	23.10596	2018-01-18 03:46:23
1.000000	0	23.509867	2018-01-18 03:48:03
