amp0	transition	omega	date
0.000000	0	0.000000	2016-05-30 07:36:29
0.100098	0	0.341590	2016-05-30 07:40:46
0.199951	0	0.685604	2016-05-30 07:43:18
0.300049	0	1.028534	2016-05-30 07:45:36
0.399902	0	1.346200	2016-05-30 07:47:41
0.500000	0	1.634493	2016-05-30 07:49:38
0.600098	0	1.853966	2016-05-30 07:51:10
0.649902	0	1.934114	2016-05-30 07:53:01
0.699951	0	2.006285	2016-05-30 07:54:51
0.750000	0	2.057673	2016-05-30 07:56:39
0.800049	0	2.113181	2016-05-30 07:58:27
0.850098	0	2.145250	2016-05-30 08:00:14
0.899902	0	2.184373	2016-05-30 08:02:02
0.949951	0	2.217399	2016-05-30 08:03:49
1.000000	0	2.238046	2016-05-30 08:05:37
