amp0	transition	omega	date
0.000000	0	0.000000	2016-06-24 18:07:44
0.050049	0	1.558210	2016-06-24 18:09:45
0.100098	0	3.128456	2016-06-24 18:11:14
0.199951	0	6.313227	2016-06-24 18:12:27
0.300049	0	9.621562	2016-06-24 18:13:36
0.399902	0	12.758778	2016-06-24 18:14:42
0.500000	0	15.659308	2016-06-24 18:15:46
0.600098	0	18.115234	2016-06-24 18:16:49
0.649902	0	19.100464	2016-06-24 18:17:53
0.699951	0	19.912130	2016-06-24 18:18:55
0.750000	0	20.559957	2016-06-24 18:19:57
0.800049	0	21.123728	2016-06-24 18:20:59
0.850098	0	21.380424	2016-06-24 18:22:01
0.899902	0	21.763768	2016-06-24 18:23:02
0.949951	0	22.065756	2016-06-24 18:24:04
1.000000	0	22.373179	2016-06-24 18:25:05
