amp0	transition	omega	date
0.000000	0	0.000000	2016-07-11 09:20:39
0.024902	0	0.002938	2016-07-11 09:34:48
0.050049	0	0.306312	2016-07-11 09:42:45
0.074951	0	0.494199	2016-07-11 09:48:39
0.100098	0	0.699118	2016-07-11 09:53:31
0.125000	0	0.840660	2016-07-11 09:57:46
0.149902	0	0.996253	2016-07-11 10:01:37
0.175049	0	1.150136	2016-07-11 10:05:07
0.199951	0	1.295994	2016-07-11 10:08:23
0.225098	0	1.449955	2016-07-11 10:11:28
0.250000	0	1.635055	2016-07-11 10:14:26
0.274902	0	1.837423	2016-07-11 10:17:15
0.300049	0	2.113536	2016-07-11 10:19:59
0.324951	0	2.300993	2016-07-11 10:22:00
0.350098	0		
0.375000	0		
0.399902	0		
0.425049	0		
0.449951	0		
0.475098	0		
0.500000	0		
0.524902	0		
0.550049	0		
0.574951	0		
0.600098	0		
0.625000	0		
0.649902	0		
0.675049	0		
0.699951	0		
0.725098	0		
0.750000	0		
0.774902	0		
0.800049	0		
0.824951	0		
0.850098	0		
0.875000	0		
0.899902	0		
0.925049	0		
0.949951	0		
0.975098	0		
1.000000	0		
