amp0	transition	omega	date
0.000000	0	0.0	2016-09-20 14:10:12
0.100098	0	1.12359550562	2016-09-20 14:10:12
0.199951	0	2.24719101124	2016-09-20 14:10:12
0.300049	0	3.37078651685	2016-09-20 14:10:12
0.399902	0	4.49438202247	2016-09-20 14:10:12
0.500000	0	5.61797752809	2016-09-20 14:10:12
0.600098	0	6.74157303371	2016-09-20 14:10:12
0.699951	0	7.86516853933	2016-09-20 14:10:12
0.800049	0	8.98876404494	2016-09-20 14:10:12
0.899902	0	10.1123595506	2016-09-20 14:10:12
1.000000	0	11.2359550562	2016-09-20 14:10:12
