amp0	transition	omega	date
0.000000	0	0.0	2016-06-20 15:07:02
0.100098	0	0.719424460432	2016-06-20 15:07:02
0.199951	0	1.43884892086	2016-06-20 15:07:02
0.300049	0	2.15827338129	2016-06-20 15:07:02
0.399902	0	2.87769784173	2016-06-20 15:07:02
0.500000	0	3.59712230216	2016-06-20 15:07:02
0.600098	0	4.31654676259	2016-06-20 15:07:02
0.699951	0	5.03597122302	2016-06-20 15:07:02
0.800049	0	5.75539568345	2016-06-20 15:07:02
0.899902	0	6.47482014388	2016-06-20 15:07:02
1.000000	0	7.19424460432	2016-06-20 15:07:02
