amp0	transition	omega	date
0.000000	0	0.0	2016-06-16 08:06:28
0.100098	0	2.85714285714	2016-06-16 08:06:28
0.199951	0	5.71428571429	2016-06-16 08:06:28
0.300049	0	8.57142857143	2016-06-16 08:06:28
0.399902	0	11.4285714286	2016-06-16 08:06:28
0.500000	0	14.2857142857	2016-06-16 08:06:28
0.600098	0	17.1428571429	2016-06-16 08:06:28
0.699951	0	20.0	2016-06-16 08:06:28
0.800049	0	22.8571428571	2016-06-16 08:06:28
0.899902	0	25.7142857143	2016-06-16 08:06:28
1.000000	0	28.5714285714	2016-06-16 08:06:28
