amp0	transition	omega	date
0.000000	0	0.000000	2016-07-01 16:20:35
0.050049	0	0.398656	2016-07-01 16:23:23
0.100098	0	0.792015	2016-07-01 16:25:58
0.149902	0	1.191632	2016-07-01 16:28:00
0.199951	0	1.587240	2016-07-01 16:29:47
0.300049	0	2.380882	2016-07-01 16:31:16
0.399902	0	3.182294	2016-07-01 16:32:39
0.500000	0	3.975304	2016-07-01 16:33:56
0.600098	0	4.775504	2016-07-01 16:35:09
0.699951	0	5.558816	2016-07-01 16:36:21
0.800049	0	6.360205	2016-07-01 16:37:30
0.899902	0	7.158861	2016-07-01 16:38:39
1.000000	0	7.977215	2016-07-01 16:39:46
