amp0	transition	omega	date
0.000000	0	0.000000	2016-06-28 21:13:50
0.050049	0	1.639031	2016-06-28 21:26:59
0.100098	0	3.301967	2016-06-28 21:40:10
0.149902	0	4.974915	2016-06-28 21:53:15
0.199951	0	6.669047	2016-06-28 22:06:19
0.300049	0	10.171579	2016-06-28 22:19:20
0.399902	0	13.498805	2016-06-28 22:32:24
0.500000	0	16.416248	2016-06-28 22:45:30
0.600098	0	18.972828	2016-06-28 22:58:37
0.649902	0	19.815932	2016-06-28 23:11:42
0.699951	0	20.575243	2016-06-28 23:24:51
0.750000	0	21.182900	2016-06-28 23:37:56
0.800049	0	21.533088	2016-06-28 23:50:59
0.850098	0	21.831994	2016-06-29 00:04:06
0.899902	0	22.234153	2016-06-29 00:17:51
0.949951	0	22.491839	2016-06-29 00:30:59
1.000000	0	22.662029	2016-06-29 00:44:05
