amp0	transition	omega	date
0.000000	0	0.000000	2016-05-28 07:25:48
0.100098	0	0.427312	2016-05-28 07:29:44
0.199951	0	0.891609	2016-05-28 07:32:10
0.300049	0	1.382766	2016-05-28 07:34:07
0.399902	0	1.808679	2016-05-28 07:35:50
0.500000	0	2.162249	2016-05-28 07:37:25
0.600098	0	2.448472	2016-05-28 07:38:56
0.649902	0	2.543147	2016-05-28 07:40:24
0.699951	0	2.598678	2016-05-28 07:41:52
0.750000	0	2.685773	2016-05-28 07:43:19
0.800049	0	2.732661	2016-05-28 07:44:45
0.850098	0	2.768942	2016-05-28 07:46:11
0.899902	0	2.805106	2016-05-28 07:47:37
0.949951	0	2.825737	2016-05-28 07:49:02
1.000000	0	2.872955	2016-05-28 07:50:29
