20220401-h12m48s17	[2496.31576065    0.03109684    0.93605145  447.771551  ]
20220405-h10m23s22	[2496.31576065    0.03109684    0.93605145  447.771551  ]
20220405-h10m24s21	[2496.31576065    0.03109684    0.93605145  447.771551  ]
20220405-h12m50s30	[2496.31576065    0.03109684    0.93605145  447.771551  ]
20220406-h17m54s55	[0 0 0 0]
20220406-h17m55s42	[0 0 0 0]
20220406-h17m56s00	[0 0 0 0]
20220406-h17m56s16	[786.88800456   0.05564758  -0.25183848 486.97711406]
20220406-h17m56s25	[2856.12389394    0.04727858   -0.21286069  410.5951019 ]
20220406-h17m58s28	[1330.1772498     0.03585179   -0.24790756  466.07875908]
20220406-h17m59s02	[2532.98064481    0.05869657   -0.22874041  330.74918073]
20220406-h18m03s34	[2164.06476505    0.04310088   -0.24068109  460.13609342]
20220406-h18m05s03	[2034.09993644    0.05168115   -0.23455612  496.2655469 ]
20220406-h18m06s21	[1932.15720167    0.07077846   -0.25995337  317.851192  ]
20220406-h18m07s37	[1599.29745224    0.05493351   -0.20831479  487.05871196]
20220406-h18m08s51	[3060.24582033    0.04671347   -0.24860525  298.04992333]
20220406-h18m10s07	[2251.48735345    0.05015428   -0.28761533  508.48825294]
20220406-h18m11s28	[2016.01829625    0.04488236   -0.24409435  515.33319888]
20220406-h18m12s43	[1858.48012863    0.06875631   -0.23105699  350.48419528]
20220406-h18m14s00	[2422.55452772    0.04521453   -0.24613862  441.69553281]
20220406-h18m15s16	[2417.85558721    0.04725861   -0.25900726  363.64894409]
20220406-h18m16s31	[2198.88636602    0.05868289   -0.24811434  353.23860654]
20220406-h18m17s48	[1791.1712012     0.04694494   -0.27157472  476.91175129]
20220406-h18m19s04	[1837.39252108    0.06117449   -0.274539    439.49918408]
20220406-h18m20s22	[3082.75706361    0.03703777   -0.23026608  421.00112809]
20220406-h18m21s39	[2437.27360133    0.04284955   -0.26013097  517.78188076]
20220406-h18m22s55	[2356.80733648    0.0477193    -0.23535971  386.00486876]
20220406-h18m24s11	[2012.29185864    0.06212883   -0.24451602  352.32679035]
20220406-h18m25s27	[1793.46117285    0.06957064   -0.24505392  336.3009999 ]
20220406-h18m26s44	[2217.04694432    0.03733969   -0.28046092  554.16184196]
20220406-h18m28s02	[8274.93166715    0.00718637   -0.21079672  863.61443702]
20220406-h18m29s23	[2916.03332105    0.04090054   -0.217159    514.56022734]
20220406-h18m30s42	[2177.02212286    0.04332655   -0.23972594  525.79504701]
20220406-h18m31s58	[2967.67291676    0.03511938   -0.25919028  547.91696568]
20220406-h18m33s14	[4586.16708591    0.0116365    -0.27340512  718.3997857 ]
20220406-h18m34s32	[2971.31478468    0.04296395   -0.2264568   423.55265128]
20220406-h18m35s49	[2318.62454594    0.04498384   -0.28217399  464.84969297]
20220406-h18m37s05	[2454.73252581    0.02260777   -0.2986594   637.27747003]
20220406-h18m38s21	[2857.11121888    0.03292143   -0.26704679  474.79049745]
20220406-h18m39s42	[2339.45980595    0.04604818   -0.24867467  473.14960213]
20220406-h18m41s01	[2439.07816136    0.06339422   -0.22378405  246.3101111 ]
20220406-h18m42s27	[1792.00963168    0.0593971    -0.24315663  475.45482507]
20220406-h18m43s43	[2636.35324952    0.07245836   -0.25152755  209.41762243]
20220406-h18m44s59	[4036.02683192    0.03547225   -0.26895108  408.48568462]
20220406-h18m46s17	[3323.73587382    0.03278726   -0.24984548  543.38272672]
20220406-h18m47s36	[3420.87466153    0.03684501   -0.21217627  479.03022349]
20220406-h18m48s54	[3301.49574409    0.03677388   -0.23575275  592.71558951]
20220406-h18m50s20	[2509.22210315    0.05834737   -0.25500576  381.94462606]
20220406-h18m51s41	[3533.60240776    0.03219943   -0.21315068  533.75677854]
20220406-h18m53s07	[2843.18191043    0.05308949   -0.26212382  356.18414314]
20220406-h18m54s26	[3286.99693364    0.04534945   -0.26454192  344.17259353]
20220406-h18m55s48	[2792.40006534    0.06176724   -0.23018961  238.00587082]
20220406-h18m57s05	[2235.10099371    0.08997548   -0.25642046   62.21191385]
20220406-h18m58s22	[2966.59569916    0.03904236   -0.26910227  371.33313596]
20220406-h19m03s44	[3231.22541765    0.04150184   -0.25488085  381.83167231]
20220406-h19m05s00	[2554.63979084    0.04628082   -0.27111451  344.55160923]
20220406-h19m06s16	[2042.15909293    0.05591463   -0.27142915  392.46900191]
20220406-h19m07s37	[2490.77906212    0.03301403   -0.24139119  593.46760992]
20220406-h19m08s53	[2208.12733038    0.06383234   -0.24414317  298.05686188]
20220406-h19m10s09	[1847.71662271    0.05417465   -0.24763272  376.90066713]
20220406-h19m11s25	[2203.3594166     0.04975798   -0.24070454  360.03279464]
20220406-h19m12s53	[2491.67370641    0.04016011   -0.21489028  460.24720665]
20220406-h19m14s09	[2225.20340089    0.06482524   -0.26879206  337.74547522]
20220406-h19m15s24	[2080.50436337    0.0501672    -0.25597886  378.58335308]
20220406-h19m16s45	[2229.30388375    0.04959583   -0.28338109  375.94154877]
20220406-h19m18s01	[4782.34207794    0.00868952   -0.28827168  788.16294979]
20220406-h19m19s17	[2160.88030686    0.05024666   -0.24976263  412.76802272]
20220406-h19m20s33	[2358.20994517    0.04310792   -0.25281805  466.35054572]
20220406-h19m21s49	[2862.70690763    0.0448747    -0.23604936  471.14092805]
20220406-h19m23s05	[3011.21348924    0.02126886   -0.25441012  663.37718327]
20220406-h19m24s21	[5994.57330561    0.00966739   -0.25898419  783.89086358]
20220406-h19m25s37	[2491.21870292    0.05741413   -0.22965306  387.82268424]
20220406-h19m26s56	[2124.88550874    0.04899169   -0.22535936  468.76820399]
20220406-h19m28s12	[2157.6448842     0.05427372   -0.25880698  494.76561159]
20220406-h19m29s29	[2511.24698745    0.04285364   -0.24838416  530.17460192]
20220406-h19m30s44	[3095.00894938    0.03732385   -0.25423013  467.22460597]
20220406-h19m32s01	[2408.07706606    0.03518421   -0.2325759   519.77767888]
20220406-h19m33s20	[2393.17671657    0.05576264   -0.22883668  425.41513375]
20220406-h19m34s36	[3193.34440531    0.04422077   -0.26985403  474.12855961]
20220406-h19m35s52	[2695.5758885     0.05635429   -0.25263921  348.06003635]
20220406-h19m37s15	[3324.73321246    0.03863212   -0.24529297  398.7958097 ]
20220406-h19m38s31	[3466.50650603    0.0095196    -0.20704499  825.58761344]
20220406-h19m39s47	[2498.09248567    0.04997191   -0.22484361  450.21365973]
20220406-h19m41s03	[2745.75065161    0.04863364   -0.24792055  378.05971508]
20220406-h19m42s20	[2671.09447247    0.05657958   -0.25609609  416.25284737]
20220406-h19m43s41	[1977.50451502    0.06215877   -0.23866729  397.08085252]
20220406-h19m44s57	[2321.39064593    0.04391331   -0.27782145  518.60216133]
20220406-h19m46s13	[2544.34493264    0.06593499   -0.25233455  263.6713761 ]
20220406-h19m47s30	[2684.83203346    0.03505437   -0.25996838  470.17254112]
20220406-h19m48s46	[2567.65632656    0.05480956   -0.2573774   357.58130447]
20220406-h19m50s04	[2793.50300067    0.03526819   -0.1943199   561.75275919]
20220406-h19m51s21	[3213.05134497    0.05215535   -0.25990895  292.53190373]
20220406-h19m52s37	[3179.93473966    0.05099943   -0.25149282  365.29169567]
20220406-h19m53s53	[1727.43678772    0.0881055    -0.22695757  384.66247022]
20220406-h19m55s12	[3131.7462706     0.04566834   -0.22060523  305.39333365]
20220406-h19m56s28	[2724.61580456    0.06126942   -0.24428997  244.639336  ]
20220406-h19m57s44	[723.05586738   0.00629105  -0.41738649 539.01993135]
20220406-h19m59s05	[2677.23204262    0.06167468   -0.27620814  390.70064838]
20220406-h20m00s21	[3321.85380383    0.03585845   -0.24919504  497.95375503]
20220406-h20m01s40	[3746.23923269    0.04155066   -0.2138712   417.74406109]
20220406-h20m02s56	[3774.91579884    0.03974985   -0.21500429  400.97171192]
20220406-h20m04s12	[3091.80368326    0.03700559   -0.2254706   453.07301928]
20220406-h20m05s28	[3103.00725508    0.03417266   -0.23001904  566.66640147]
20220406-h20m06s47	[2449.27042306    0.03903826   -0.201848    443.8570073 ]
20220406-h20m08s08	[3175.53145846    0.03109404   -0.2473449   510.06899688]
20220406-h20m09s26	[1830.71791625    0.05188286   -0.22808841  448.17103976]
20220406-h20m10s42	[2782.35100915    0.03044282   -0.21646646  520.02987246]
20220406-h20m12s01	[2093.78028212    0.07048559   -0.20371363  216.05701242]
20220406-h20m13s17	[2667.73657569    0.03890158   -0.260348    426.67072727]
20220406-h20m14s34	[2396.55840163    0.06727148   -0.20782952  288.23260139]
20220406-h20m15s50	[2161.63397881    0.0492782    -0.22427184  427.48712942]
20220406-h20m17s06	[1876.0890126     0.0531258    -0.21976237  444.05502032]
20220406-h20m18s25	[2763.94190391    0.04988286   -0.20426969  363.06487125]
20220406-h20m19s45	[3094.94105402    0.04018318   -0.20487031  371.63258182]
20220406-h20m21s02	[2923.31418902    0.05475872   -0.21465797  259.7857228 ]
20220406-h20m22s18	[2717.98400541    0.04170201   -0.22840667  465.27203137]
20220406-h20m23s38	[3244.55872931    0.03140312   -0.22762601  504.08318839]
20220406-h20m24s54	[2431.3635616     0.05387257   -0.2204716   361.96776346]
20220406-h20m26s11	[2436.20386877    0.05724689   -0.20480328  449.68165359]
20220406-h20m27s27	[2847.36108729    0.06111053   -0.20396104  260.77241002]
20220406-h20m28s44	[3189.50053163    0.05777029   -0.18690494  244.28964385]
20220406-h20m30s00	[2594.55308193    0.04136856   -0.19930384  462.93792383]
20220406-h20m31s18	[2833.59931369    0.05389978   -0.16199959  339.82237965]
20220406-h20m32s35	[2972.79820986    0.04380287   -0.20777721  464.11861065]
20220406-h20m33s54	[3556.36868187    0.03995176   -0.17913321  451.85612032]
20220406-h20m35s10	[2422.43674909    0.03390639   -0.22876344  591.85277954]
20220406-h20m36s26	[3145.04275208    0.02209927   -0.1884633   652.40780492]
20220406-h20m37s46	[2457.83003964    0.03915936   -0.1672776   526.48254706]
20220406-h20m39s02	[2299.87266415    0.01725589   -0.25178393  540.7561125 ]
20220406-h20m40s23	[2889.56104669    0.04258572   -0.22857455  517.05255622]
20220406-h20m41s42	[2386.91554517    0.04937551   -0.16833475  443.39316408]
20220406-h20m42s58	[3060.4882244     0.04440522   -0.18174762  349.04210297]
20220406-h20m44s15	[2961.32967864    0.05651364   -0.19889505  329.38038847]
20220406-h20m45s33	[2293.70838258    0.05828283   -0.14956992  464.64867026]
20220406-h20m46s52	[3280.40643827    0.0405469    -0.16345407  385.96608429]
20220406-h20m48s09	[3979.27724783    0.02846075   -0.19203169  553.55586038]
20220406-h20m49s25	[3454.11817076    0.03615187   -0.20286933  471.83814607]
20220406-h20m50s41	[3114.19795105    0.04345782   -0.18695993  414.49615644]
20220406-h20m51s58	[2880.45567425    0.05750444   -0.17342081  405.0335146 ]
20220406-h20m53s16	[4102.1805094     0.03973228   -0.1598668   481.06953469]
20220406-h20m54s35	[4096.63319547    0.03576021   -0.16129387  502.67714208]
20220406-h20m55s54	[3061.95364368    0.05074478   -0.143335    422.17323842]
20220406-h20m57s10	[3527.42412825    0.04328079   -0.16425055  479.35556594]
20220406-h20m58s30	[3496.29164343    0.04486663   -0.13948066  389.28678381]
20220406-h20m59s51	[3455.35921727    0.04667554   -0.15352318  299.96124653]
20220406-h21m01s07	[2883.58557525    0.06752854   -0.16740061  205.39709957]
20220406-h21m02s24	[3680.78698075    0.03585113   -0.14503969  608.34488191]
20220406-h21m03s40	[3483.81424285    0.03733501   -0.17878478  465.74711391]
20220406-h21m04s57	[3269.1616228     0.02798421   -0.19524746  570.37135862]
20220406-h21m06s13	[2859.54694976    0.04071618   -0.17251786  468.72852287]
20220406-h21m07s29	[2806.12691261    0.04310936   -0.16659136  400.66546799]
20220406-h21m08s46	[3228.10872294    0.03745145   -0.18725895  437.39477802]
20220406-h21m10s03	[2122.28296741    0.04873347   -0.16922445  468.00504934]
20220406-h21m11s19	[2644.05159885    0.03528403   -0.20204397  462.74367823]
20220406-h21m12s35	[2087.9791574     0.05934252   -0.13824591  368.91190445]
20220406-h21m13s51	[3244.4658484     0.04091745   -0.16537079  395.51674253]
20220406-h21m15s08	[2873.87328488    0.05409506   -0.18143891  221.48553504]
20220406-h21m16s24	[2658.58490973    0.04214666   -0.18006014  457.59064613]
20220406-h21m17s43	[2856.68442568    0.05020947   -0.1361219   258.80972449]
20220406-h21m19s00	[2873.64403758    0.04792787   -0.14034734  399.22805784]
20220406-h21m20s16	[2647.18352757    0.02927059   -0.19734881  564.33770363]
20220406-h21m21s32	[2770.69449429    0.04934992   -0.16680043  398.07237435]
20220406-h21m22s49	[4782.1803706     0.00750924   -0.18018659  910.58885904]
20220406-h21m24s06	[2753.21328545    0.05297133   -0.1892311   407.94410239]
20220406-h21m25s22	[3050.2971182     0.06007566   -0.1630111   270.34937472]
20220406-h21m26s41	[2753.61156276    0.05349334   -0.12665557  290.61071187]
20220406-h21m27s58	[3596.73012036    0.05264975   -0.14425131  270.86785848]
20220406-h21m29s14	[2630.99150047    0.05132137   -0.1287692   476.79693098]
20220406-h21m30s30	[3555.85342877    0.04167115   -0.16946932  411.79938296]
20220406-h21m31s47	[3010.62434742    0.04714238   -0.14359442  382.06637953]
20220406-h21m33s04	[2810.51110237    0.04765718   -0.18847068  453.5892548 ]
20220406-h21m34s23	[3433.13846557    0.04342805   -0.1222122   395.48564005]
20220406-h21m35s39	[3330.46210041    0.03216349   -0.15053268  546.72207653]
20220406-h21m36s55	[3055.28665392    0.06864721   -0.17216255  251.07784842]
20220406-h21m38s11	[3007.72282964    0.0547249    -0.12866248  411.54949578]
20220406-h21m39s28	[3036.84397298    0.03897214   -0.11978647  609.16628858]
20220406-h21m40s44	[3525.19565067    0.04164756   -0.12602474  414.71191899]
20220406-h21m42s00	[3061.13582548    0.05580056   -0.10844821  313.41743302]
20220406-h21m43s17	[3121.96892987    0.06513369   -0.11809623  341.10032836]
