20220117-h16m42s15	[15494.20648843     0.04466101     0.15967311  1110.10390366]
20220117-h16m42s19	[15597.6397932      0.04153218     0.14209535  1363.58958301]
20220117-h16m48s12	[17392.04794331     0.04596765     0.0590462    870.89364098]
20220117-h16m48s39	[20383.85356463     0.02889969     0.06503686  1877.30644366]
20220117-h16m49s04	[15552.30553084     0.03759128     0.06877912  1668.70686963]
20220117-h16m49s30	[18188.4905945      0.05387521     0.09574245   832.55870736]
20220117-h16m50s11	[14212.61399658     0.05216805     0.12120732  1260.99759848]
20220117-h16m50s40	[13449.63085737     0.06192416     0.12967607   939.14585784]
20220117-h16m51s18	[20146.38435783     0.0360556      0.10680787  1804.17909459]
20220117-h16m51s44	[18539.54446647     0.04652157     0.05140822  1457.45841809]
20220117-h16m52s21	[15770.34482581     0.05560166     0.07362016  1611.99022854]
20220117-h16m52s47	[16277.23352643     0.05085148     0.05623586  1604.81674502]
20220117-h16m53s25	[15190.72644377     0.05774445     0.07460413  1311.20744916]
20220117-h16m53s51	[16204.76776287     0.04487716     0.09745378  1968.44222978]
20220117-h16m54s27	[13959.3661961      0.06110109     0.05689437  1027.01206739]
20220117-h16m54s58	[18338.13935045     0.04474271     0.13175581  1423.63960665]
20220117-h16m55s36	[18444.22621508     0.05325452     0.09221843   868.16335362]
20220117-h16m56s02	[15819.51536538     0.04899235     0.08202753  1651.60231295]
20220117-h16m56s39	[19809.25863315     0.03639192     0.09687897  2380.37935266]
20220117-h16m57s05	[21042.82976388     0.03187353     0.06199921  2321.7682278 ]
20220117-h16m57s43	[2148.92346121    0.00569611    0.26082937 1474.98558798]
20220117-h16m58s16	[17152.85509455     0.04886898     0.0801335   1377.27125611]
20220117-h16m58s54	[14488.69317174     0.05036313     0.11012483  1141.28761229]
20220117-h16m59s23	[20822.93721405     0.03786859     0.11453628  1430.49921512]
20220117-h17m00s01	[15166.7305712      0.05031723     0.09093237  1098.9981824 ]
20220117-h17m00s27	[20669.11925442     0.04975225     0.03794926   912.651697  ]
20220117-h17m01s04	[13725.36858777     0.04848476     0.09473989  1335.98326796]
20220117-h17m01s30	[15389.45112271     0.04838589     0.0818145   1305.29180557]
20220117-h17m02s06	[13462.67131235     0.05885336     0.02997081  1221.88711862]
20220117-h17m02s32	[17961.57015008     0.04772474     0.07011079  1322.25313094]
20220117-h17m03s11	[15692.54038863     0.04363007     0.09707266  1687.90260552]
20220117-h17m03s37	[14050.61535231     0.05543016     0.11519754  1225.60290361]
20220117-h17m04s19	[18295.62244661     0.04266549     0.08124497  1368.43745217]
20220117-h17m04s46	[19206.27423622     0.02734316     0.07295299  2149.60718246]
20220117-h17m05s23	[12238.73171325     0.05070945     0.04976049  1522.44249192]
20220117-h17m05s49	[11520.68114154     0.05311022     0.08215108  1694.05186783]
20220117-h17m06s28	[16265.63969783     0.03837177     0.1098193   1636.36185469]
20220117-h17m06s56	[16881.89202945     0.05451865     0.09817697  1161.82264167]
20220117-h17m31s51	[17869.5486872      0.04930078     0.08720114  1355.84357709]
20220117-h17m32s18	[15344.62796397     0.05485862     0.10539905  1274.26412152]
20220117-h17m33s31	[17033.6514382      0.04416601     0.10734873  1342.91887859]
20220117-h17m34s43	[22683.53755022     0.04179017     0.07704915  1388.78455629]
20220117-h17m35s56	[13972.92515018     0.05415915     0.14665944  1320.48547487]
20220117-h17m37s08	[22867.42794841     0.03099434     0.09699655  1825.37478761]
20220117-h17m38s20	[19989.9766218      0.0393047      0.10856543  1624.30081281]
20220117-h17m39s34	[14969.8318971      0.04479303     0.13859705  1563.91394524]
20220117-h17m40s48	[14038.42759261     0.04535751     0.13964016  1980.16463876]
20220117-h17m42s00	[18425.20054107     0.04759427     0.07941447  1362.84431228]
20220117-h17m43s12	[16598.85555521     0.05776492     0.1026823    733.51385535]
20220117-h17m44s23	[14515.9324544      0.05693801     0.09778436  1255.09947156]
20220117-h17m45s36	[13752.37898842     0.06246132     0.09133086  1273.39566449]
20220117-h17m46s48	[14864.03259057     0.05397322     0.08370888  1278.98742173]
20220117-h17m48s02	[15375.50546482     0.04826895     0.13950444  1646.14877757]
20220117-h17m49s14	[12575.53715591     0.04295808     0.10447322  1910.19885266]
20220117-h17m50s28	[15323.05090601     0.04573609     0.12178822  1397.04725582]
20220117-h17m51s40	[15278.86679282     0.04828035     0.10125114  1814.3399651 ]
20220117-h17m52s53	[23189.61235186     0.03157428     0.10294673  1840.24990978]
20220117-h17m54s05	[17542.66567094     0.04030149     0.07057373  1871.15292234]
20220117-h17m55s18	[15867.63600831     0.06295183     0.10569594   943.38632049]
20220117-h17m56s30	[20105.76810188     0.04224289     0.09170862  1398.54035502]
20220117-h17m57s42	[13402.67155193     0.06597154     0.10785919  1362.63044803]
20220117-h17m58s55	[3018.34840852    0.00524031    0.07462078 1356.35418593]
20220117-h18m00s13	[17275.72419349     0.06405936     0.11970095   630.59622688]
20220117-h18m01s26	[16751.49701891     0.05435234     0.09218374  1234.82539574]
20220117-h18m02s38	[15689.19558868     0.02833224     0.11290341  1934.77880272]
20220117-h18m03s52	[11519.89632954     0.0694807      0.10774681  1288.56399688]
