amp0	transition	omega	date
0.000000	0	0.000000	2016-12-05 09:01:09
0.035645	0	0.000605	2016-12-05 09:01:09
0.071533	0	0.001214	2016-12-05 09:01:09
0.107178	0	0.001819	2016-12-05 09:01:09
0.142822	0	0.002425	2016-12-05 09:01:09
0.178467	0	0.003030	2016-12-05 09:01:09
0.214355	0	0.003639	2016-12-05 09:01:09
0.250000	0	0.004244	2016-12-05 09:01:09
0.285645	0	0.004849	2016-12-05 09:01:09
0.321533	0	0.005458	2016-12-05 09:01:09
0.357178	0	0.006063	2016-12-05 09:01:09
0.392822	0	0.006669	2016-12-05 09:01:09
0.428467	0	0.007274	2016-12-05 09:01:09
0.464355	0	0.007883	2016-12-05 09:01:09
0.500000	0	0.008488	2016-12-05 09:01:09
0.600098	0	0.010193	2016-12-05 09:06:57
0.699951	0	0.011608	2016-12-05 09:12:55
0.800049	0	0.012546	2016-12-05 09:18:57
0.899902	0	0.013144	2016-12-05 09:25:18
1.000000	0	0.013618	2016-12-05 09:32:32
