amp0	transition	omega	date
0.0	0.0	0.0	19700101-h00m00s00
0.099609375	0.0	0.00139170759449	2018-06-14 23:45:20.203000
0.19921875	0.0	0.00278341518897	2018-06-14 23:45:20.203000
0.2001953125	0.0	0.00279705938108	2018-06-14 23:45:20.203000
0.298828125	0.0	0.00417512278346	2018-06-14 23:45:20.203000
0.2998046875	0.0	0.0041412744032	2018-06-14 23:56:02.111000
0.39990234375	0.0	0.00552661975079	2018-06-15 00:06:37.830000
0.5	0.0	0.00686449243422	2018-06-15 00:17:10.072000
0.60009765625	0.0	0.00837544757948	2018-06-15 00:27:37.402000
0.7001953125	0.0	0.00968010810253	2018-06-15 00:38:02.838000
0.7998046875	0.0	0.0110596928689	2018-06-15 00:48:23.580000
0.89990234375	0.0	0.0124010646961	2018-06-15 00:58:40.784000
1.0	0.0	0.0138031994923	2018-06-15 01:08:59.942000
