amp0	transition	omega	date
0.000000	0	0.0	2016-09-21 16:10:31
0.100098	0	0.00182584687655	2016-09-21 16:10:31
0.199951	0	0.0036516937531	2016-09-21 16:10:31
0.300049	0	0.00547754062964	2016-09-21 16:10:31
0.399902	0	0.00730338750619	2016-09-21 16:10:31
0.500000	0	0.00912923438274	2016-09-21 16:10:31
0.600098	0	0.0109550812593	2016-09-21 16:10:31
0.699951	0	0.0127809281358	2016-09-21 16:10:31
0.800049	0	0.0146067750124	2016-09-21 16:10:31
0.899902	0	0.0164326218889	2016-09-21 16:10:31
1.000000	0	0.0182584687655	2016-09-21 16:10:31
