amp0	transition	omega	date
0.000000	0	0.0	2016-06-17 09:11:11
0.100098	0	0.00742925977995	2016-06-17 09:11:11
0.199951	0	0.0148585195599	2016-06-17 09:11:11
0.300049	0	0.0222877793398	2016-06-17 09:11:11
0.399902	0	0.0297170391198	2016-06-17 09:11:11
0.500000	0	0.0371462988997	2016-06-17 09:11:11
0.600098	0	0.0445755586797	2016-06-17 09:11:11
0.699951	0	0.0520048184596	2016-06-17 09:11:11
0.800049	0	0.0594340782396	2016-06-17 09:11:11
0.899902	0	0.0668633380195	2016-06-17 09:11:11
1.000000	0	0.0742925977995	2016-06-17 09:11:11
