amp0	transition	omega	date
0.000000	0	0.000000	2016-08-25 11:34:18
0.050049	0	0.000889	2016-08-25 11:39:12
0.100098	0	0.001793	2016-08-25 11:43:59
0.149902	0	0.002700	2016-08-25 11:48:35
0.199951	0	0.003572	2016-08-25 11:53:08
0.399902	0	0.007157	2016-08-25 11:57:34
0.600098	0	0.010472	2016-08-25 12:01:57
0.699951	0	0.011877	2016-08-25 12:06:20
0.800049	0	0.012765	2016-08-25 12:10:44
0.850098	0	0.013264	2016-08-25 12:15:04
0.899902	0	0.013450	2016-08-25 12:19:26
0.949951	0	0.013833	2016-08-25 12:23:47
1.000000	0	0.013935	2016-08-25 12:28:08
