amp0	transition	omega	date
0.000000	0	0.000000	2016-09-21 16:28:11
0.050049	0	0.000911	2016-09-21 16:34:13
0.100098	0	0.001817	2016-09-21 16:40:10
0.149902	0	0.002716	2016-09-21 16:45:59
0.199951	0	0.003658	2016-09-21 16:51:41
0.300049	0	0.005450	2016-09-21 16:57:20
0.399902	0	0.007242	2016-09-21 17:02:57
0.500000	0	0.008942	2016-09-21 17:08:31
0.600098	0	0.010674	2016-09-21 17:14:05
0.699951	0	0.012147	2016-09-21 17:19:38
0.800049	0	0.013102	2016-09-21 17:25:11
0.850098	0	0.013433	2016-09-21 17:30:44
0.899902	0	0.013772	2016-09-21 17:36:17
0.949951	0	0.014008	2016-09-21 17:41:50
1.000000	0	0.014219	2016-09-21 17:47:23
