amp0	transition	omega	date
0.0	0	0.0	19700101-h00m00s00
0.05	0	0.000523002180766	20170918-h22m33s53
0.1	0	0.00105619332163	20170918-h22m51s02
0.2	0	0.00209954898641	20170918-h23m07s05
0.3	0	0.00315098616652	20170918-h23m23s01
0.4	0	0.00416975933425	20170918-h23m40s18
0.5	0	0.005237458132	20170918-h23m59s21
0.6	0	0.00628581870679	20170919-h00m18s56
0.7	0	0.00728284096576	20170919-h00m39s07
0.8	0	0.00831591134603	20170919-h00m59s58
0.9	0	0.00932804307664	20170919-h01m21s28
1.0	0	0.0103991882523	20170919-h01m43s37
