amp0	transition	omega	date
0.0	0	0.0	19700101-h00m00s00
0.099609375	0	0.00190336741356	2019-01-22 16:59:52.908000
0.19921875	0	0.00380673482713	2019-01-22 16:59:52.908000
0.2001953125	0	0.00382539529197	2019-01-22 16:59:52.908000
0.298828125	0	0.00571010224069	2019-01-22 16:59:52.908000
0.2998046875	0	0.00575087161773	2019-01-22 17:11:42.639000
0.39990234375	0	0.00767403182911	2019-01-22 17:25:15.317000
0.5	0	0.00963523401092	2019-01-22 17:39:11.228000
0.60009765625	0	0.0116174726799	2019-01-22 17:53:24.182000
0.7001953125	0	0.0135430202748	2019-01-22 18:08:10.936000
0.7998046875	0	0.0153758167952	2019-01-22 18:32:46.742000
0.89990234375	0	0.0174612788892	2019-01-22 18:49:40.473000
1.0	0	0.0192591696916	2019-01-22 19:06:10.238000
