amp0	transition	omega	date
0.000000	0	0.000000	2016-09-24 15:50:36
0.050049	0	0.000895	2016-09-24 15:54:50
0.100098	0	0.001792	2016-09-24 15:58:59
0.149902	0	0.002692	2016-09-24 16:03:00
0.199951	0	0.003576	2016-09-24 16:06:55
0.300049	0	0.005395	2016-09-24 16:10:46
0.399902	0	0.007107	2016-09-24 16:14:36
0.500000	0	0.008863	2016-09-24 16:18:23
0.600098	0	0.010571	2016-09-24 16:22:08
0.699951	0	0.011852	2016-09-24 16:25:53
0.800049	0	0.012932	2016-09-24 16:29:38
0.850098	0	0.013255	2016-09-24 16:33:22
0.899902	0	0.013606	2016-09-24 16:37:07
0.949951	0	0.013762	2016-09-24 16:40:51
1.000000	0	0.014074	2016-09-24 16:44:35
