amp0	transition	omega	date
0.000000	0	0.0	2016-07-26 07:41:07
0.100098	0	0.0158853955252	2016-07-26 07:41:07
0.199951	0	0.0317707910504	2016-07-26 07:41:07
0.300049	0	0.0476561865757	2016-07-26 07:41:07
0.399902	0	0.0635415821009	2016-07-26 07:41:07
0.500000	0	0.0794269776261	2016-07-26 07:41:07
0.600098	0	0.0953123731513	2016-07-26 07:41:07
0.699951	0	0.111197768677	2016-07-26 07:41:07
0.800049	0	0.127083164202	2016-07-26 07:41:07
0.899902	0	0.142968559727	2016-07-26 07:41:07
1.000000	0	0.158853955252	2016-07-26 07:41:07
