amp0	transition	omega	date
0.000000	0	0.000000	2016-08-17 10:50:45
0.100000	0	0.001802	2016-08-17 10:50:45
0.200000	0	0.003592	2016-08-17 10:50:45
0.350000	0	0.006209	2016-08-17 10:50:45
0.400000	0	0.007093	2016-08-17 10:50:45
0.500000	0	0.008808	2016-08-17 10:50:45
0.600000	0	0.010503	2016-08-17 10:50:45
0.700000	0	0.011922	2016-08-17 10:50:45
0.750000	0	0.012417	2016-08-17 10:50:45
0.800000	0	0.012852	2016-08-17 10:50:45
0.850000	0	0.013181	2016-08-17 10:50:45
0.900000	0	0.013439	2016-08-17 10:50:45
0.950000	0	0.013710	2016-08-17 10:50:45
1.000000	0	0.013907	2016-08-17 10:50:45
