amp0	transition	omega	date
0.000000	0	0.0	2017-01-03 07:26:41
0.100098	0	0.00141883468982	2017-01-03 07:26:41
0.199951	0	0.00283766937963	2017-01-03 07:26:41
0.300049	0	0.00425650406945	2017-01-03 07:26:41
0.399902	0	0.00567533875926	2017-01-03 07:26:41
0.500000	0	0.00709417344908	2017-01-03 07:26:41
0.600098	0	0.00851300813889	2017-01-03 07:26:41
0.699951	0	0.00993184282871	2017-01-03 07:26:41
0.800049	0	0.0113506775185	2017-01-03 07:26:41
0.899902	0	0.0127695122083	2017-01-03 07:26:41
1.000000	0	0.0141883468982	2017-01-03 07:26:41
