amp0	transition	omega	date
0.0	0	0.0	19700101-h00m00s00
0.099609375	0	0.000558336626636	2018-02-16 03:44:15.641000
0.19921875	0	0.00111667325327	2018-02-16 03:44:15.641000
0.2001953125	0	0.00112214714177	2018-02-16 03:44:15.641000
0.298828125	0	0.00167500987991	2018-02-16 03:44:15.641000
0.2998046875	0	0.00164960521187	2018-02-16 03:52:09.643000
0.39990234375	0	0.00234679659989	2018-02-16 03:59:51.565000
0.5	0	0.00271979347501	2018-02-16 04:07:22.977000
0.60009765625	0	0.00338070898338	2018-02-16 04:14:51.030000
0.7001953125	0	0.00392674604509	2018-02-16 04:22:17.862000
0.7998046875	0	0.00454123015132	2018-02-16 04:29:40.382000
0.89990234375	0	0.00520331442762	2018-02-16 04:37:01.946000
1.0	0	0.00558494884811	2018-02-16 04:44:21.097000
