amp0	transition	omega	date
0.0	0.0	0.0	19700101-h00m00s00
0.099609375	0.0	0.00194777461179	2018-09-14 23:07:10.839000
0.19921875	0.0	0.00389554922358	2018-09-14 23:07:10.839000
0.2001953125	0.0	0.00391464505311	2018-09-14 23:07:10.839000
0.298828125	0.0	0.00584332383537	2018-09-14 23:07:10.839000
0.2998046875	0.0	0.0058517124617	2018-09-14 23:12:17.995000
0.39990234375	0.0	0.00791173532541	2018-09-14 23:17:21.516000
0.5	0.0	0.00977228513252	2018-09-14 23:22:37.037000
0.60009765625	0.0	0.0117382739448	2018-09-14 23:27:38.710000
0.7001953125	0.0	0.0138041859678	2018-09-14 23:32:52.271000
0.7998046875	0.0	0.0156068291014	2018-09-14 23:38:05.146000
0.89990234375	0.0	0.0176745396201	2018-09-14 23:43:04.297000
1.0	0.0	0.0196670620436	2018-09-14 23:47:28.276000
