amp0	transition	omega	date
0.000000	0	0.000000	2016-10-02 06:28:34
0.050049	0	0.001594	2016-10-02 06:37:47
0.100098	0	0.003211	2016-10-02 06:46:50
0.149902	0	0.004841	2016-10-02 06:55:53
0.199951	0	0.006346	2016-10-02 07:04:52
0.300049	0	0.009753	2016-10-02 07:13:53
0.399902	0	0.012440	2016-10-02 07:22:55
0.500000	0	0.015757	2016-10-02 07:31:53
0.600098	0	0.018783	2016-10-02 07:40:51
0.699951	0	0.021419	2016-10-02 07:49:47
0.800049	0	0.022858	2016-10-02 07:58:41
0.850098	0	0.023340	2016-10-02 08:07:36
0.899902	0	0.023537	2016-10-02 08:16:31
0.949951	0	0.024558	2016-10-02 08:25:24
1.000000	0	0.024889	2016-10-02 08:34:20
