amp0	transition	omega	date
0.000000	0	0.000000	2016-12-15 15:32:11
0.050049	0	0.001482	2016-12-15 15:47:01
0.100098	0	0.002978	2016-12-15 16:01:45
0.199951	0	0.006042	2016-12-15 16:16:15
0.300049	0	0.009205	2016-12-15 16:30:37
0.399902	0	0.012369	2016-12-15 16:44:58
0.500000	0	0.015346	2016-12-15 16:59:20
0.600098	0	0.018240	2016-12-15 17:13:50
0.699951	0	0.020768	2016-12-15 17:28:33
0.800049	0	0.022569	2016-12-15 17:43:14
0.899902	0	0.023620	2016-12-15 17:57:51
1.000000	0	0.024594	2016-12-15 18:12:35
