amp0	transition	omega	date
0.000000	0	0.0	2016-12-18 13:51:12
0.100098	0	0.0029246694199	2016-12-18 13:51:12
0.199951	0	0.0058493388398	2016-12-18 13:51:12
0.300049	0	0.0087740082597	2016-12-18 13:51:12
0.399902	0	0.0116986776796	2016-12-18 13:51:12
0.500000	0	0.0146233470995	2016-12-18 13:51:12
0.600098	0	0.0175480165194	2016-12-18 13:51:12
0.699951	0	0.0204726859393	2016-12-18 13:51:12
0.800049	0	0.0233973553592	2016-12-18 13:51:12
0.899902	0	0.0263220247791	2016-12-18 13:51:12
1.000000	0	0.029246694199	2016-12-18 13:51:12
