amp0	transition	omega	date
0.000000	0	0.000000	2016-08-17 10:50:45
0.100000	0	0.003194	2016-08-17 10:50:45
0.200000	0	0.006399	2016-08-17 10:50:45
0.350000	0	0.011167	2016-08-17 10:50:45
0.400000	0	0.012803	2016-08-17 10:50:45
0.500000	0	0.015881	2016-08-17 10:50:45
0.600000	0	0.018765	2016-08-17 10:50:45
0.700000	0	0.021445	2016-08-17 10:50:45
0.750000	0	0.022519	2016-08-17 10:50:45
0.800000	0	0.023135	2016-08-17 10:50:45
0.850000	0	0.023869	2016-08-17 10:50:45
0.900000	0	0.024430	2016-08-17 10:50:45
0.950000	0	0.024487	2016-08-17 10:50:45
1.000000	0	0.025158	2016-08-17 10:50:45
