amp0	transition	omega	date
0.000000	0	0.0	2017-01-02 15:06:12
0.100098	0	0.0031804491226	2017-01-02 15:06:12
0.199951	0	0.0063608982452	2017-01-02 15:06:12
0.300049	0	0.00954134736779	2017-01-02 15:06:12
0.399902	0	0.0127217964904	2017-01-02 15:06:12
0.500000	0	0.015902245613	2017-01-02 15:06:12
0.600098	0	0.0190826947356	2017-01-02 15:06:12
0.699951	0	0.0222631438582	2017-01-02 15:06:12
0.800049	0	0.0254435929808	2017-01-02 15:06:12
0.899902	0	0.0286240421034	2017-01-02 15:06:12
1.000000	0	0.031804491226	2017-01-02 15:06:12
