amp0	transition	omega	date
0.0	0	0.0	19700101-h00m00s00
0.05	0	0.000899409169691	20170919-h02m06s17
0.1	0	0.00183073051303	20170919-h02m28s07
0.2	0	0.00365235729443	20170919-h02m49s30
0.3	0	0.0055253605401	20170919-h03m10s47
0.4	0	0.00730235852777	20170919-h03m32s04
0.5	0	0.00910118855421	20170919-h03m53s25
0.6	0	0.010888500888	20170919-h04m14s55
0.7	0	0.0126703536982	20170919-h04m36s33
0.8	0	0.0146277582322	20170919-h04m58s19
0.9	0	0.0162520525627	20170919-h05m20s15
1.0	0	0.0181260409744	20170919-h05m42s22
