amp0	transition	omega	date
0.000000	0	0.000000	2016-12-18 17:11:22
0.050049	0	0.001307	2016-12-18 17:11:22
0.050049	0	0.001307	2016-12-18 17:11:22
0.100098	0	0.002613	2016-12-18 17:11:22
0.149902	0	0.003913	2016-12-18 17:11:22
0.199951	0	0.005220	2016-12-18 17:11:22
0.300049	0	0.008476	2016-12-18 17:24:01
0.399902	0	0.011631	2016-12-18 17:36:39
0.500000	0	0.014859	2016-12-18 17:49:14
0.599854	0	0.018114	2016-12-18 18:01:49
0.699951	0	0.020616	2016-12-18 18:14:21
0.800049	0	0.022332	2016-12-18 18:26:56
0.899902	0	0.023385	2016-12-18 18:39:29
1.000000	0	0.024168	2016-12-18 18:52:02
