amp0	transition	omega	date
0.0	0	0.0	19700101-h00m00s00
0.099609375	0	0.00253132238706	2018-02-27 21:00:14.537000
0.19921875	0	0.00506264477411	2018-02-27 21:00:14.537000
0.2001953125	0	0.00508746166026	2018-02-27 21:00:14.537000
0.298828125	0	0.00759396716117	2018-02-27 21:00:14.537000
0.2998046875	0	0.0076538906351	2018-02-27 21:06:59.009000
0.39990234375	0	0.0100106996629	2018-02-27 21:13:42.707000
0.5	0	0.0126412675939	2018-02-27 21:20:24.903000
0.60009765625	0	0.0149146289443	2018-02-27 21:27:10.168000
0.7001953125	0	0.017594211795	2018-02-27 21:33:53.066000
0.7998046875	0	0.0201661310243	2018-02-27 21:40:38.110000
0.89990234375	0	0.0227167989187	2018-02-27 21:47:21.368000
1.0	0	0.0248116427063	2018-02-27 21:54:06.860000
